time-id,method,spot,id
4,state,hot,720
4,state,hot,722
4,state,hot,729
4,state,hot,736
4,state,hot,740
4,state,hot,744
4,state,hot,746
4,state,hot,754
4,state,hot,769
4,state,hot,771
4,state,hot,805
5,neighborhood,cold,102
5,neighborhood,cold,112
5,neighborhood,cold,116
5,neighborhood,cold,117
5,neighborhood,cold,121
5,neighborhood,cold,126
5,neighborhood,cold,128
5,neighborhood,cold,129
5,neighborhood,cold,130
5,neighborhood,cold,132
5,neighborhood,cold,137
5,neighborhood,cold,148
5,neighborhood,cold,157
5,neighborhood,cold,176
5,neighborhood,cold,195
5,neighborhood,cold,196
5,neighborhood,cold,200
5,neighborhood,cold,201
5,neighborhood,cold,211
5,neighborhood,cold,212
5,neighborhood,cold,215
5,neighborhood,cold,220
5,neighborhood,cold,228
5,neighborhood,cold,232
5,neighborhood,cold,242
5,neighborhood,cold,245
5,neighborhood,cold,254
5,neighborhood,cold,257
5,neighborhood,cold,266
5,neighborhood,cold,275
5,neighborhood,cold,286
5,neighborhood,cold,293
5,neighborhood,cold,299
5,neighborhood,cold,303
5,neighborhood,cold,325
5,neighborhood,cold,341
5,neighborhood,cold,342
5,neighborhood,cold,344
5,neighborhood,cold,348
5,neighborhood,cold,352
5,neighborhood,cold,353
5,neighborhood,cold,360
5,neighborhood,cold,370
5,neighborhood,cold,378
5,neighborhood,cold,382
5,neighborhood,cold,384
5,neighborhood,cold,385
5,neighborhood,cold,392
5,neighborhood,cold,393
5,neighborhood,cold,397
5,neighborhood,cold,414
5,neighborhood,cold,420
5,neighborhood,cold,427
5,neighborhood,cold,434
5,neighborhood,cold,436
5,neighborhood,cold,439
5,neighborhood,cold,440
5,neighborhood,cold,442
5,neighborhood,cold,443
5,neighborhood,cold,448
5,neighborhood,cold,452
5,neighborhood,cold,471
5,neighborhood,cold,473
5,neighborhood,cold,485
5,neighborhood,cold,499
5,neighborhood,cold,504
5,neighborhood,cold,508
5,neighborhood,cold,510
5,neighborhood,cold,514
5,neighborhood,cold,517
5,neighborhood,cold,528
5,neighborhood,cold,532
5,neighborhood,cold,542
5,neighborhood,cold,568
5,neighborhood,cold,569
5,neighborhood,cold,575
5,neighborhood,cold,579
5,neighborhood,cold,580
5,neighborhood,cold,591
5,neighborhood,cold,596
5,neighborhood,cold,603
5,neighborhood,cold,609
5,neighborhood,cold,614
5,neighborhood,cold,645
5,neighborhood,cold,651
5,neighborhood,cold,655
5,neighborhood,cold,658
5,neighborhood,cold,660
5,neighborhood,cold,663
5,neighborhood,cold,684
5,neighborhood,cold,685
5,neighborhood,cold,686
5,neighborhood,cold,688
5,neighborhood,cold,693
5,neighborhood,cold,694
5,neighborhood,cold,700
5,neighborhood,cold,723
5,neighborhood,cold,725
5,neighborhood,cold,727
5,neighborhood,cold,730
5,neighborhood,cold,735
5,neighborhood,cold,745
5,neighborhood,cold,757
5,neighborhood,cold,773
5,neighborhood,cold,775
5,neighborhood,cold,776
5,neighborhood,cold,798
5,neighborhood,cold,817
5,neighborhood,hot,104
5,neighborhood,hot,114
5,neighborhood,hot,115
5,neighborhood,hot,118
5,neighborhood,hot,120
5,neighborhood,hot,123
5,neighborhood,hot,134
5,neighborhood,hot,135
5,neighborhood,hot,147
5,neighborhood,hot,161
5,neighborhood,hot,162
5,neighborhood,hot,165
5,neighborhood,hot,174
5,neighborhood,hot,179
5,neighborhood,hot,188
5,neighborhood,hot,193
5,neighborhood,hot,207
5,neighborhood,hot,216
5,neighborhood,hot,222
5,neighborhood,hot,233
5,neighborhood,hot,235
5,neighborhood,hot,239
5,neighborhood,hot,241
5,neighborhood,hot,247
5,neighborhood,hot,252
5,neighborhood,hot,264
5,neighborhood,hot,268
5,neighborhood,hot,270
