id,time-id,mean,sd
239.0,3,702.34,2857.35
239.0,4,947.53,3285.26
239.0,5,1560.72,3013.98
239.0,6,2095.69,3198.13
239.0,7,383.19,600.33
240.0,1,1.29,2.58
240.0,2,0.00,0.00
240.0,3,353.81,694.41
240.0,4,1069.67,1590.27
240.0,5,4117.57,6807.51
240.0,6,8154.29,10184.75
240.0,7,1421.71,1542.47
241.0,1,2.86,7.15
241.0,2,13.14,22.57
241.0,3,121.69,116.16
241.0,4,623.83,934.82
241.0,5,5017.10,12068.96
241.0,6,14034.66,25972.48
241.0,7,2685.07,4691.81
242.0,1,0.00,0.00
242.0,2,0.00,0.00
242.0,3,1.50,1.50
242.0,4,87.00,72.00
242.0,5,384.00,271.00
242.0,6,785.00,479.00
242.0,7,103.00,64.00
243.0,1,1.29,6.35
243.0,2,39.73,165.16
243.0,3,196.51,591.35
243.0,4,220.39,523.29
243.0,5,591.73,1023.85
243.0,6,1142.24,1905.25
243.0,7,271.76,440.98
244.0,1,2.31,5.01
244.0,2,100.81,381.43
244.0,3,704.03,2856.95
244.0,4,948.75,3284.91
244.0,5,1579.25,3006.27
244.0,6,2137.16,3180.11
244.0,7,387.09,598.34
246.0,1,0.58,1.59
246.0,2,7.06,12.69
246.0,3,130.89,74.47
246.0,4,321.44,149.00
246.0,5,1816.67,2061.16
246.0,6,4590.92,4011.55
246.0,7,489.19,418.55
247.0,1,1.29,2.58
247.0,2,0.00,0.00
247.0,3,353.52,694.54
247.0,4,1051.33,1596.35
247.0,5,4058.86,6822.65
247.0,6,8124.29,10192.93
247.0,7,1406.48,1549.05
248.0,1,0.03,0.18
248.0,2,1.03,1.99
248.0,3,47.52,81.50
248.0,4,146.83,292.47
248.0,5,1619.38,4008.19
248.0,6,2251.00,3687.62
248.0,7,211.24,670.83
249.0,1,1.29,6.35
249.0,2,39.73,165.16
249.0,3,196.76,591.27
249.0,4,220.59,523.22
249.0,5,589.27,1024.60
249.0,6,1142.65,1905.18
249.0,7,271.61,441.01
250.0,1,2.25,5.47
250.0,2,63.66,148.57
250.0,3,357.69,535.86
250.0,4,543.72,686.40
250.0,5,1250.31,1447.52
250.0,6,2461.88,2584.71
250.0,7,457.12,574.06
251.0,1,2.90,7.15
251.0,2,13.48,22.44
251.0,3,117.45,112.75
251.0,4,647.24,934.99
251.0,5,5174.59,12068.40
251.0,6,14071.34,25972.21
251.0,7,2715.21,4693.30
252.0,1,0.08,0.28
252.0,2,1.83,3.24
252.0,3,59.08,70.99
252.0,4,264.33,200.43
252.0,5,390.17,493.66
252.0,6,1522.42,1886.19
252.0,7,417.42,436.77
254.0,1,0.14,0.57
254.0,2,3.41,8.72
254.0,3,99.17,152.11
254.0,4,315.14,360.26
254.0,5,1388.24,2792.09
254.0,6,4435.55,4515.99
254.0,7,1143.00,1297.50
255.0,1,0.04,0.20
255.0,2,3.43,11.00
255.0,3,33.04,40.09
255.0,4,160.57,166.49
255.0,5,481.43,527.31
255.0,6,2235.91,2396.21
255.0,7,654.78,979.91
256.0,1,1.28,5.30
256.0,2,24.97,56.26
256.0,3,143.20,174.34
256.0,4,375.45,448.94
256.0,5,1314.92,1617.05
256.0,6,3673.30,4925.65
256.0,7,729.08,962.43
257.0,1,2.31,5.01
257.0,2,100.84,381.42
257.0,3,703.34,2857.12
257.0,4,948.41,3285.01
257.0,5,1578.53,3006.64
257.0,6,2129.47,3184.81
257.0,7,382.28,600.67
258.0,1,1.29,6.35
258.0,2,39.27,165.24
258.0,3,194.63,591.73
258.0,4,216.22,523.84
258.0,5,587.90,1024.88
258.0,6,1149.20,1903.48
258.0,7,273.20,440.62
259.0,1,0.00,0.00
259.0,2,0.29,0.45
259.0,3,20.86,15.82
259.0,4,276.43,319.47
259.0,5,753.29,425.80
259.0,6,1443.57,1172.50
259.0,7,505.00,523.81
260.0,1,0.36,1.02
260.0,2,1.16,5.28
260.0,3,24.92,23.45
260.0,4,187.36,169.14
260.0,5,422.68,766.14
260.0,6,1364.00,2371.37
260.0,7,603.60,977.65
261.0,1,0.04,0.20
261.0,2,3.43,11.00
261.0,3,31.04,40.14
261.0,4,153.65,167.05
261.0,5,475.87,528.14
261.0,6,2112.96,2330.20
261.0,7,643.39,982.29
262.0,1,1.29,6.35
262.0,2,39.02,165.25
262.0,3,193.45,591.81
262.0,4,219.51,523.55
262.0,5,588.71,1024.73
262.0,6,1141.59,1905.35
262.0,7,270.57,441.10
263.0,1,3.69,7.36
263.0,2,50.59,86.82
263.0,3,922.25,3742.51
263.0,4,3044.53,12282.26
263.0,5,8137.53,15829.24
263.0,6,10067.44,12287.93
263.0,7,1666.31,2097.08
264.0,1,2.93,7.14
264.0,2,13.21,22.55
264.0,3,125.28,115.37
264.0,4,641.14,936.64
264.0,5,5083.17,12076.23
264.0,6,14035.62,25972.49
264.0,7,2717.07,4693.20
265.0,1,0.03,0.18
265.0,2,1.03,1.99
265.0,3,47.38,81.56
265.0,4,146.97,292.44
265.0,5,1667.00,4000.27
265.0,6,2298.66,3674.30
265.0,7,211.31,670.81
266.0,1,0.14,0.57
266.0,2,3.38,8.74
266.0,3,99.66,151.88
266.0,4,313.38,361.36
266.0,5,1380.21,2795.54
266.0,6,4360.24,4567.29
266.0,7,1122.41,1309.54
267.0,1,2.25,5.47
267.0,2,64.16,148.40
267.0,3,356.97,536.24
267.0,4,520.81,686.06
267.0,5,1220.47,1456.50
267.0,6,2420.19,2604.76
267.0,7,453.25,576.02
268.0,1,0.03,0.18
268.0,2,0.90,1.92
268.0,3,46.83,81.73
268.0,4,139.66,291.17
268.0,5,1640.14,4006.83
268.0,6,2264.76,3685.67
268.0,7,211.34,670.80
269.0,1,8.09,24.56
269.0,2,134.00,514.91
269.0,3,2543.15,8546.50
269.0,4,5094.29,13435.15
269.0,5,12277.91,25649.36
269.0,6,20371.09,32301.45
269.0,7,4535.29,6410.25
270.0,1,0.03,0.18
270.0,2,1.03,1.99
270.0,3,47.21,81.63
270.0,4,147.79,292.24
270.0,5,1617.00,4008.14
270.0,6,2082.00,3584.39
270.0,7,186.28,664.61
271.0,1,0.03,0.18
271.0,2,1.03,1.99
271.0,3,47.59,81.47
271.0,4,146.90,292.46
271.0,5,1669.66,3999.32
271.0,6,2313.34,3666.44
271.0,7,211.34,670.80
272.0,1,0.00,0.00
272.0,2,0.00,0.00
272.0,3,1.80,4.77
272.0,4,35.60,50.68
272.0,5,123.60,165.75
272.0,6,214.80,427.26
272.0,7,36.80,87.80
273.0,1,3.69,7.36
273.0,2,48.16,87.08
273.0,3,919.22,3743.20
273.0,4,3031.19,12285.21
273.0,5,8040.38,15862.28
273.0,6,9876.53,12377.92
273.0,7,1638.59,2109.58
274.0,1,1.29,6.35
274.0,2,39.67,165.17
274.0,3,196.63,591.31
274.0,4,220.47,523.26
274.0,5,595.78,1021.94
274.0,6,1154.65,1901.16
274.0,7,274.49,440.08
275.0,1,0.00,0.00
275.0,2,0.00,0.00
275.0,3,1.50,1.50
275.0,4,139.00,20.00
275.0,5,740.50,85.50
275.0,6,1146.00,118.00
275.0,7,139.00,28.00
276.0,1,2.83,6.41
276.0,2,25.33,31.07
276.0,3,134.11,111.72
276.0,4,463.06,341.61
276.0,5,1090.33,1200.71
276.0,6,1767.06,2220.02
276.0,7,381.67,494.91
277.0,1,0.04,0.20
277.0,2,3.52,10.98
277.0,3,33.22,39.97
277.0,4,162.74,164.88
277.0,5,489.70,523.46
277.0,6,2291.13,2376.09
277.0,7,654.96,979.84
278.0,1,2.16,5.48
278.0,2,64.22,148.37
278.0,3,341.00,536.46
278.0,4,541.56,687.45
278.0,5,1251.62,1446.66
278.0,6,2452.53,2591.14
278.0,7,455.31,575.08
279.0,1,0.32,1.01
279.0,2,1.16,5.28
279.0,3,24.20,23.83
279.0,4,177.80,171.95
279.0,5,392.40,765.04
279.0,6,1237.92,2335.47
279.0,7,563.08,965.84
280.0,1,0.58,1.59
280.0,2,6.92,12.74
280.0,3,130.22,74.64
280.0,4,327.25,150.40
280.0,5,1789.47,2067.60
280.0,6,4470.53,3997.29
280.0,7,476.81,415.90
281.0,1,5.00,8.62
281.0,2,0.29,0.70
281.0,3,0.14,0.35
281.0,4,0.00,0.00
281.0,5,0.00,0.00
281.0,6,0.00,0.00
281.0,7,0.00,0.00
282.0,1,0.00,0.00
282.0,2,1.09,3.60
282.0,3,2.45,5.55
282.0,4,4.00,5.00
282.0,5,91.82,230.44
282.0,6,223.64,441.62
282.0,7,81.18,179.17
283.0,1,3.25,4.15
283.0,2,85.08,83.42
283.0,3,275.33,244.43
283.0,4,934.00,579.02
283.0,5,13089.25,5144.45
283.0,6,40850.92,12403.37
283.0,7,7411.50,2188.59
284.0,1,0.00,0.00
284.0,2,1.09,3.60
284.0,3,2.45,5.55
284.0,4,3.91,5.08
284.0,5,90.18,231.13
284.0,6,226.45,440.33
284.0,7,81.73,178.94
285.0,1,0.00,0.00
285.0,2,0.04,0.20
285.0,3,0.12,0.44
285.0,4,10.75,24.07
285.0,5,93.29,266.74
285.0,6,173.12,241.68
285.0,7,52.79,84.67
287.0,1,0.00,0.00
287.0,2,0.00,0.00
287.0,3,0.73,1.17
287.0,4,2.64,3.67
287.0,5,20.82,38.33
287.0,6,96.55,162.66
287.0,7,27.73,40.39
288.0,1,0.00,0.00
288.0,2,0.04,0.20
288.0,3,0.12,0.44
288.0,4,9.92,24.08
288.0,5,91.46,266.95
288.0,6,173.79,242.14
288.0,7,51.54,84.73
289.0,1,0.00,0.00
289.0,2,0.00,0.00
289.0,3,0.33,0.47
289.0,4,32.33,25.32
289.0,5,69.00,79.15
289.0,6,121.00,168.30
289.0,7,20.67,14.64
290.0,1,0.04,0.20
290.0,2,3.52,10.98
290.0,3,28.74,37.12
290.0,4,140.87,149.04
290.0,5,412.78,430.01
290.0,6,1929.70,1902.12
290.0,7,548.26,872.18
291.0,1,15.46,28.70
291.0,2,17.23,21.34
291.0,3,79.31,50.91
291.0,4,370.38,160.55
291.0,5,2109.62,1121.28
291.0,6,6404.77,4706.34
291.0,7,1441.08,949.15
292.0,1,2.94,6.41
292.0,2,49.19,87.24
292.0,3,922.56,3742.43
292.0,4,3044.69,12282.22
292.0,5,8141.41,15827.51
292.0,6,9982.44,12340.12
292.0,7,1638.53,2109.60
293.0,1,1.28,5.30
293.0,2,24.93,56.27
293.0,3,144.20,173.98
293.0,4,376.97,448.37
293.0,5,1331.32,1612.37
293.0,6,3730.80,4918.67
293.0,7,736.27,960.88
294.0,1,1.28,5.30
294.0,2,24.92,56.28
294.0,3,143.99,174.09
294.0,4,373.73,449.14
294.0,5,1325.07,1615.57
294.0,6,3712.15,4926.23
294.0,7,731.37,962.36
295.0,1,1.10,2.27
295.0,2,10.19,15.05
295.0,3,101.05,205.87
295.0,4,757.90,1730.44
295.0,5,1380.33,1646.55
295.0,6,2190.52,1426.49
295.0,7,664.76,425.58
296.0,1,1.95,4.36
296.0,2,12.81,20.37
296.0,3,172.29,138.00
296.0,4,249.33,307.98
296.0,5,825.19,967.26
296.0,6,3053.10,3167.64
296.0,7,669.38,543.25
297.0,1,1.28,5.30
297.0,2,24.97,56.26
297.0,3,144.06,174.05
297.0,4,376.18,448.71
297.0,5,1327.56,1614.50
297.0,6,3726.01,4921.10
297.0,7,735.55,961.21
298.0,1,1.38,2.48
298.0,2,12.00,16.09
298.0,3,121.43,217.68
298.0,4,1019.19,2014.54
298.0,5,1834.95,2425.56
298.0,6,2548.48,1941.15
298.0,7,727.81,457.24
299.0,1,1.95,4.36
299.0,2,12.86,20.34
299.0,3,172.48,137.92
299.0,4,247.95,308.70
299.0,5,823.24,968.20
299.0,6,3043.38,3173.00
299.0,7,691.33,533.14
300.0,1,1.28,5.30
300.0,2,24.97,56.26
300.0,3,143.85,174.15
300.0,4,376.68,448.51
300.0,5,1327.89,1614.34
300.0,6,3724.72,4921.69
300.0,7,736.45,960.79
301.0,1,1.95,4.36
301.0,2,12.95,20.29
301.0,3,173.38,137.46
301.0,4,249.14,308.08
301.0,5,828.10,965.70
301.0,6,3061.43,3162.50
301.0,7,687.76,536.15
302.0,1,1.95,4.36
302.0,2,12.90,20.32
302.0,3,173.71,137.25
302.0,4,249.62,307.81
302.0,5,818.71,970.04
302.0,6,2995.67,3189.81
302.0,7,669.48,543.25
303.0,1,1.28,5.30
303.0,2,23.80,55.90
303.0,3,139.75,172.41
303.0,4,372.23,448.93
303.0,5,1330.06,1613.16
303.0,6,3727.56,4920.35
303.0,7,734.58,961.59
304.0,1,2.97,7.13
304.0,2,13.34,22.51
304.0,3,125.34,115.32
304.0,4,651.34,933.21
304.0,5,5212.38,12059.09
304.0,6,14280.31,25941.01
304.0,7,2741.07,4689.94
305.0,1,8.09,24.56
305.0,2,134.29,514.83
305.0,3,2548.18,8545.08
305.0,4,5134.85,13422.03
305.0,5,12367.41,25612.94
305.0,6,20605.24,32188.02
305.0,7,4592.38,6380.06
306.0,1,0.14,0.57
306.0,2,3.41,8.72
306.0,3,99.07,152.16
306.0,4,296.28,358.59
306.0,5,1336.41,2802.20
306.0,6,4329.90,4577.31
306.0,7,1136.41,1302.43
307.0,1,2.83,6.41
307.0,2,24.56,31.52
307.0,3,132.39,113.43
307.0,4,464.83,339.78
307.0,5,1075.78,1208.90
307.0,6,1690.39,2243.44
307.0,7,359.44,498.02
308.0,1,1.97,4.77
308.0,2,100.41,381.53
308.0,3,692.12,2859.06
308.0,4,926.53,3288.82
308.0,5,1534.56,3018.45
308.0,6,2079.69,3200.32
308.0,7,377.97,601.68
309.0,1,2.25,5.47
309.0,2,64.31,148.33
309.0,3,359.47,534.78
309.0,4,546.84,684.49
309.0,5,1252.38,1446.15
309.0,6,2452.88,2590.92
309.0,7,457.34,573.93
310.0,1,0.14,0.57
310.0,2,3.41,8.72
310.0,3,74.34,89.06
310.0,4,261.28,264.21
310.0,5,858.45,881.71
310.0,6,3870.93,3949.64
310.0,7,1080.59,1303.97
311.0,1,0.04,0.20
311.0,2,3.39,11.00
311.0,3,28.87,37.39
311.0,4,158.26,167.44
311.0,5,476.30,528.12
311.0,6,2263.17,2390.12
311.0,7,656.61,979.23
312.0,1,0.36,1.02
312.0,2,1.16,5.28
312.0,3,24.68,23.64
312.0,4,185.64,170.68
312.0,5,420.76,767.00
312.0,6,1367.04,2370.07
312.0,7,609.52,975.71
313.0,1,0.72,2.59
313.0,2,23.89,55.98
313.0,3,137.45,168.31
313.0,4,335.62,310.54
313.0,5,1253.89,1526.70
313.0,6,3671.76,4925.17
313.0,7,723.06,960.75
314.0,1,0.56,1.59
314.0,2,6.92,12.74
314.0,3,131.28,74.27
314.0,4,326.33,150.73
314.0,5,1756.78,2057.78
314.0,6,4518.78,4019.07
314.0,7,485.17,419.18
315.0,1,1.20,5.27
315.0,2,24.27,56.25
315.0,3,138.58,170.61
315.0,4,352.86,412.28
315.0,5,1240.77,1483.17
315.0,6,3659.32,4920.04
315.0,7,716.65,955.97
316.0,1,1.28,5.30
316.0,2,24.86,56.30
316.0,3,142.24,174.30
316.0,4,373.03,449.09
316.0,5,1319.86,1616.90
316.0,6,3696.25,4928.66
316.0,7,733.21,962.01
317.0,1,2.25,5.02
317.0,2,100.81,381.43
317.0,3,701.78,2857.48
317.0,4,947.44,3285.28
317.0,5,1565.22,3012.46
317.0,6,2101.50,3196.68
317.0,7,383.75,600.10
318.0,1,0.04,0.20
318.0,2,3.48,10.99
318.0,3,32.48,40.35
318.0,4,156.48,167.65
318.0,5,469.17,527.27
318.0,6,2214.04,2395.70
318.0,7,627.04,980.16
319.0,1,0.03,0.18
319.0,2,0.90,1.92
319.0,3,46.76,81.75
319.0,4,149.31,291.69
319.0,5,1662.41,4001.77
319.0,6,2292.03,3677.26
319.0,7,211.34,670.80
320.0,1,0.04,0.20
320.0,2,3.52,10.98
320.0,3,33.30,39.91
320.0,4,162.70,164.92
320.0,5,490.04,523.23
320.0,6,2262.87,2390.23
320.0,7,663.39,975.99
321.0,1,0.03,0.18
321.0,2,1.00,2.00
321.0,3,41.97,78.33
321.0,4,144.07,292.60
321.0,5,1612.76,4007.95
321.0,6,2246.52,3687.92
321.0,7,211.34,670.80
322.0,1,0.00,0.00
322.0,2,0.14,0.35
322.0,3,64.71,114.54
322.0,4,255.71,326.87
322.0,5,707.57,403.92
322.0,6,1352.86,1199.10
322.0,7,524.00,518.34
323.0,1,1.28,5.30
323.0,2,24.96,56.26
323.0,3,143.42,174.29
323.0,4,376.39,448.63
323.0,5,1325.31,1615.48
323.0,6,3696.28,4928.66
323.0,7,731.99,962.27
324.0,1,8.06,24.56
324.0,2,134.29,514.83
324.0,3,2546.62,8545.53
324.0,4,5133.50,13422.53
324.0,5,12369.62,25611.90
324.0,6,20577.03,32204.86
324.0,7,4572.53,6392.60
325.0,1,0.56,1.59
325.0,2,6.75,12.72
325.0,3,129.31,74.52
325.0,4,326.97,150.53
325.0,5,1805.25,2065.48
325.0,6,4576.56,4016.87
325.0,7,485.67,419.18
326.0,1,1.28,5.30
326.0,2,24.97,56.26
326.0,3,143.38,174.30
326.0,4,372.66,449.03
326.0,5,1300.04,1610.92
326.0,6,3564.66,4805.45
326.0,7,705.76,940.60
327.0,1,0.04,0.20
327.0,2,3.52,10.98
327.0,3,32.48,40.35
327.0,4,155.87,167.62
327.0,5,484.57,526.22
327.0,6,2278.35,2383.49
327.0,7,659.26,978.10
328.0,1,1.29,6.35
328.0,2,39.73,165.16
328.0,3,196.96,591.21
328.0,4,220.80,523.14
328.0,5,593.90,1022.93
328.0,6,1150.94,1902.82
328.0,7,273.96,440.32
329.0,1,2.83,3.78
329.0,2,71.08,76.24
329.0,3,250.83,235.46
329.0,4,945.33,583.10
329.0,5,13491.92,5871.46
329.0,6,43497.00,15247.22
329.0,7,8095.42,3143.20
330.0,1,1.95,4.36
330.0,2,12.81,20.37
330.0,3,165.38,137.01
330.0,4,246.48,309.33
330.0,5,819.24,969.85
330.0,6,2962.05,3192.19
330.0,7,665.38,542.98
331.0,1,0.90,1.57
331.0,2,10.10,14.86
331.0,3,76.24,107.82
331.0,4,630.71,1178.77
331.0,5,1480.14,2046.14
331.0,6,2326.43,1832.16
331.0,7,660.48,415.77
332.0,1,1.25,6.35
332.0,2,39.63,165.18
332.0,3,193.33,591.82
332.0,4,212.24,522.76
332.0,5,531.63,951.64
332.0,6,1054.31,1811.49
332.0,7,247.88,410.40
333.0,1,0.03,0.18
333.0,2,1.00,2.00
333.0,3,46.72,81.75
333.0,4,148.28,292.09
333.0,5,1628.34,4008.00
333.0,6,2274.28,3683.43
333.0,7,211.31,670.81
334.0,1,0.30,0.90
334.0,2,3.30,4.88
334.0,3,21.80,31.03
334.0,4,80.80,88.60
334.0,5,223.00,212.96
334.0,6,584.90,445.83
334.0,7,119.60,102.05
335.0,1,2.25,5.47
335.0,2,63.97,148.47
335.0,3,358.94,535.13
335.0,4,547.22,684.23
335.0,5,1252.16,1446.30
335.0,6,2465.44,2581.95
335.0,7,458.81,572.94
336.0,1,1.28,5.30
336.0,2,24.62,56.33
336.0,3,142.08,174.26
336.0,4,367.62,446.01
336.0,5,1317.92,1617.09
336.0,6,3731.76,4918.14
336.0,7,737.04,960.48
337.0,1,1.29,6.35
337.0,2,39.73,165.16
337.0,3,196.94,591.22
337.0,4,220.27,523.33
337.0,5,590.02,1024.40
337.0,6,1150.14,1903.14
337.0,7,273.47,440.52
338.0,1,1.28,5.30
338.0,2,24.94,56.27
338.0,3,143.97,174.10
338.0,4,374.21,449.13
338.0,5,1316.96,1617.12
338.0,6,3706.48,4927.52
338.0,7,731.00,962.40
339.0,1,0.58,1.66
339.0,2,2.83,5.64
339.0,3,72.92,85.32
339.0,4,311.58,291.90
339.0,5,409.67,535.50
339.0,6,1337.00,1465.95
339.0,7,450.92,504.12
340.0,1,2.97,7.13
340.0,2,13.48,22.44
340.0,3,120.38,115.61
340.0,4,641.83,936.52
340.0,5,5186.14,12065.93
340.0,6,14170.17,25963.75
340.0,7,2709.97,4693.45
341.0,1,1.28,5.30
341.0,2,24.92,56.28
341.0,3,144.27,173.94
341.0,4,375.48,448.93
341.0,5,1332.62,1611.49
341.0,6,3737.99,4914.39
341.0,7,737.54,960.21
342.0,1,2.97,7.13
342.0,2,13.48,22.44
342.0,3,126.28,114.55
342.0,4,653.14,932.26
342.0,5,5221.00,12056.46
342.0,6,14330.62,25925.94
342.0,7,2757.86,4685.47
343.0,1,0.04,0.20
343.0,2,3.39,11.00
343.0,3,29.61,38.68
343.0,4,151.78,166.02
343.0,5,469.78,527.43
343.0,6,2232.65,2396.44
343.0,7,652.48,980.64
344.0,1,8.09,24.56
344.0,2,134.06,514.89
344.0,3,2542.65,8546.64
344.0,4,5129.35,13424.06
344.0,5,12364.32,25614.38
344.0,6,20582.00,32201.95
344.0,7,4585.00,6384.98
345.0,1,1.33,2.49
345.0,2,11.90,16.14
345.0,3,120.52,218.06
345.0,4,1010.95,2017.59
345.0,5,1794.90,2443.18
345.0,6,2484.95,1967.73
345.0,7,695.67,465.48
346.0,1,0.03,0.18
346.0,2,1.03,1.99
346.0,3,45.90,81.77
346.0,4,142.69,292.37
346.0,5,1639.59,4006.91
346.0,6,2277.79,3682.41
346.0,7,205.14,671.89
347.0,1,1.24,2.60
347.0,2,0.00,0.00
347.0,3,333.48,697.59
347.0,4,1024.81,1596.95
347.0,5,4002.81,6826.72
347.0,6,7995.19,10205.97
347.0,7,1381.57,1552.67
348.0,1,1.29,6.35
348.0,2,39.16,165.25
348.0,3,196.59,591.33
348.0,4,221.06,523.04
348.0,5,591.88,1023.79
348.0,6,1144.94,1904.72
348.0,7,273.14,440.64
349.0,1,1.67,4.28
349.0,2,12.90,20.32
349.0,3,168.24,138.35
349.0,4,246.90,309.16
349.0,5,812.67,971.78
349.0,6,3026.48,3180.77
349.0,7,670.76,543.20
350.0,1,1.24,2.60
350.0,2,0.00,0.00
350.0,3,287.48,655.40
350.0,4,936.95,1528.20
350.0,5,3770.90,6735.34
350.0,6,7821.29,10166.66
350.0,7,1379.05,1552.54
351.0,1,0.28,0.80
351.0,2,12.50,17.46
351.0,3,7.22,16.03
351.0,4,76.50,184.94
351.0,5,633.78,847.18
351.0,6,1545.91,1077.88
351.0,7,362.00,235.30
352.0,1,16.46,28.54
352.0,2,16.38,21.63
352.0,3,79.85,50.37
352.0,4,383.15,145.21
352.0,5,2226.69,1085.82
352.0,6,6817.54,4527.06
352.0,7,1550.38,889.07
353.0,1,0.07,0.25
353.0,2,0.00,0.00
353.0,3,3.00,5.70
353.0,4,103.27,60.34
353.0,5,86.47,75.53
353.0,6,131.93,271.47
353.0,7,33.00,55.60
354.0,1,0.00,0.00
354.0,2,0.07,0.25
354.0,3,2.40,4.94
354.0,4,98.20,61.32
354.0,5,75.67,65.10
354.0,6,88.27,127.26
354.0,7,22.27,25.45
355.0,1,0.41,1.46
355.0,2,17.55,58.88
355.0,3,121.78,290.97
355.0,4,165.90,372.65
355.0,5,511.94,881.60
355.0,6,969.57,1478.08
355.0,7,230.37,334.13
356.0,1,1.14,6.28
356.0,2,38.73,165.24
356.0,3,190.57,591.50
356.0,4,215.20,523.72
356.0,5,571.12,1020.63
356.0,6,1056.39,1816.32
356.0,7,252.00,420.89
357.0,1,0.14,0.57
357.0,2,3.41,8.72
357.0,3,96.93,152.59
357.0,4,304.38,362.93
357.0,5,1362.24,2800.76
357.0,6,4381.93,4556.40
357.0,7,1121.24,1309.93
358.0,1,2.97,14.93
358.0,2,27.06,81.25
358.0,3,40.44,185.43
358.0,4,422.41,1923.04
358.0,5,1442.50,4505.08
358.0,6,1892.34,2234.42
358.0,7,405.84,349.62
359.0,1,1.72,4.80
359.0,2,39.66,71.50
359.0,3,283.47,386.15
359.0,4,475.34,605.94
359.0,5,1149.47,1395.40
359.0,6,2224.91,2396.89
359.0,7,377.47,420.21
360.0,1,2.25,5.47
360.0,2,63.25,148.67
360.0,3,357.53,535.95
360.0,4,546.97,684.41
360.0,5,1256.31,1443.25
360.0,6,2466.78,2580.87
360.0,7,456.78,574.27
361.0,1,0.14,0.57
361.0,2,2.79,8.29
361.0,3,86.07,140.43
361.0,4,302.38,362.37
361.0,5,1342.55,2802.50
361.0,6,4299.31,4581.28
361.0,7,1095.69,1310.61
362.0,1,1.71,4.32
362.0,2,9.90,16.92
362.0,3,160.67,131.84
362.0,4,218.81,291.85
362.0,5,706.38,860.71
362.0,6,2781.05,3068.75
362.0,7,623.19,498.77
363.0,1,1.28,5.30
363.0,2,24.96,56.26
363.0,3,143.68,174.22
363.0,4,375.92,448.80
363.0,5,1330.30,1613.02
363.0,6,3722.21,4922.78
363.0,7,735.37,961.29
364.0,1,8.06,24.56
364.0,2,134.06,514.89
364.0,3,2522.53,8551.25
364.0,4,5001.97,13449.00
364.0,5,11991.12,25692.33
364.0,6,19785.50,32324.58
364.0,7,4414.24,6415.23
365.0,1,8.09,24.56
365.0,2,134.18,514.86
365.0,3,2544.26,8546.20
365.0,4,5116.03,13428.65
365.0,5,12303.35,25640.12
365.0,6,20514.71,32238.98
365.0,7,4571.12,6393.41
366.0,1,2.25,5.47
366.0,2,64.31,148.33
366.0,3,352.62,537.85
366.0,4,539.81,688.13
366.0,5,1208.97,1454.56
366.0,6,2461.97,2584.64
366.0,7,459.66,572.31
367.0,1,1.29,2.58
367.0,2,0.00,0.00
367.0,3,354.19,694.22
367.0,4,1056.48,1595.12
367.0,5,4121.48,6806.11
367.0,6,8196.95,10169.74
367.0,7,1400.14,1550.80
368.0,1,2.44,6.35
368.0,2,24.39,31.56
368.0,3,127.50,115.52
368.0,4,444.83,350.04
368.0,5,1048.44,1215.22
368.0,6,1581.11,2189.97
368.0,7,283.22,340.67
369.0,1,2.31,5.01
369.0,2,100.81,381.43
369.0,3,701.22,2857.60
369.0,4,941.59,3286.71
369.0,5,1553.44,3015.98
369.0,6,2021.69,3186.09
369.0,7,351.97,585.91
370.0,1,0.04,0.20
370.0,2,3.52,10.98
370.0,3,33.30,39.91
370.0,4,160.87,166.30
370.0,5,492.91,521.11
370.0,6,2300.13,2369.87
370.0,7,660.91,977.30
371.0,1,0.58,1.59
371.0,2,7.06,12.69
371.0,3,132.25,73.42
371.0,4,331.97,145.34
371.0,5,1807.00,2064.97
371.0,6,4623.69,3992.23
371.0,7,493.44,416.32
372.0,1,2.97,14.93
372.0,2,27.06,81.25
372.0,3,40.59,185.40
372.0,4,420.34,1923.44
372.0,5,1441.94,4505.24
372.0,6,1915.28,2228.61
372.0,7,412.88,348.07
373.0,1,0.36,1.02
373.0,2,1.16,5.28
373.0,3,23.96,23.83
373.0,4,170.52,164.64
373.0,5,408.24,769.49
373.0,6,1339.88,2378.02
373.0,7,592.52,978.78
374.0,1,0.36,1.02
374.0,2,1.16,5.28
374.0,3,23.76,23.78
374.0,4,177.84,171.96
374.0,5,418.80,767.74
374.0,6,1363.96,2371.38
374.0,7,612.44,974.40
375.0,1,1.27,5.30
375.0,2,24.92,56.28
375.0,3,141.14,173.79
375.0,4,368.96,447.21
375.0,5,1308.41,1615.58
375.0,6,3688.24,4928.48
375.0,7,733.55,961.92
376.0,1,2.97,14.93
376.0,2,27.06,81.25
376.0,3,40.62,185.39
376.0,4,422.56,1923.00
376.0,5,1441.66,4505.31
376.0,6,1930.59,2220.37
376.0,7,416.69,345.26
377.0,1,0.58,1.59
377.0,2,7.03,12.70
377.0,3,127.83,73.45
377.0,4,326.94,150.54
377.0,5,1811.25,2063.51
377.0,6,4588.14,4012.73
377.0,7,491.25,417.67
378.0,1,1.29,6.35
378.0,2,39.73,165.16
378.0,3,196.59,591.33
378.0,4,221.06,523.04
378.0,5,592.33,1023.62
378.0,6,1142.78,1905.16
378.0,7,270.92,441.09
379.0,1,1.38,2.48
379.0,2,12.05,16.05
379.0,3,114.52,218.49
