id,timeid,mean,sd
485,16,6.00,6.75
485,17,13.75,13.55
485,18,3.75,2.17
485,19,77.75,65.14
485,20,82.50,103.09
485,21,65.75,61.30
485,22,120.50,153.64
485,23,13.00,19.63
485,24,16.00,21.39
485,25,19.00,16.66
486,1,0.00,0.00
486,2,0.00,0.00
486,3,0.17,0.37
486,4,0.00,0.00
486,5,0.00,0.00
486,6,0.00,0.00
486,7,0.00,0.00
486,8,0.00,0.00
486,9,0.00,0.00
486,10,0.83,1.86
486,11,5.67,8.52
486,12,14.67,19.34
486,13,12.17,15.28
486,14,4.00,7.19
486,15,3.50,3.91
486,16,1.00,1.83
486,17,0.17,0.37
486,18,50.50,103.81
486,19,118.50,160.15
486,20,140.50,262.39
486,21,349.83,650.11
486,22,401.33,660.71
486,23,20.00,25.25
486,24,27.83,29.75
486,25,23.00,27.29
487,1,0.00,0.00
487,2,0.00,0.00
487,3,0.00,0.00
487,4,0.00,0.00
487,5,0.00,0.00
487,6,0.00,0.00
487,7,0.00,0.00
487,8,0.00,0.00
487,9,0.00,0.00
487,10,0.00,0.00
487,11,1.71,4.20
487,12,6.29,14.59
487,13,4.71,8.73
487,14,2.86,7.00
487,15,1.57,1.99
487,16,0.86,1.73
487,17,0.57,1.05
487,18,4.71,7.02
487,19,44.43,90.45
487,20,16.71,18.61
487,21,36.86,50.54
487,22,81.00,140.61
487,23,29.00,34.60
487,24,31.57,31.54
487,25,47.57,43.97
488,1,0.00,0.00
488,2,0.00,0.00
488,3,0.00,0.00
488,4,0.00,0.00
488,5,0.00,0.00
488,6,0.00,0.00
488,7,0.00,0.00
488,8,0.00,0.00
488,9,0.00,0.00
488,10,0.00,0.00
488,11,0.33,0.47
488,12,2.00,2.83
488,13,0.67,0.94
488,14,7.67,10.84
488,15,7.00,9.90
488,16,15.67,22.16
488,17,19.33,27.34
488,18,111.00,156.98
488,19,136.67,192.57
488,20,191.33,270.59
488,21,88.67,124.69
488,22,63.00,89.10
488,23,66.33,92.40
488,24,102.33,143.31
488,25,174.00,242.54
489,1,0.00,0.00
489,2,0.00,0.00
489,3,0.20,0.40
489,4,2.80,3.66
489,5,1.60,2.73
489,6,8.40,16.30
489,7,1.60,1.85
489,8,8.60,13.76
489,9,12.60,8.24
489,10,35.00,36.08
489,11,43.00,46.33
489,12,28.80,20.41
489,13,44.20,21.63
489,14,52.20,29.39
489,15,63.60,40.27
489,16,69.60,49.89
489,17,108.60,82.04
489,18,179.80,96.89
489,19,259.60,154.06
489,20,388.40,67.01
489,21,507.60,71.35
489,22,562.80,167.57
489,23,697.00,228.17
489,24,772.60,276.67
489,25,842.40,311.43
490,1,1.00,2.45
490,2,2.43,4.27
490,3,0.29,0.45
490,4,3.00,2.67
490,5,3.86,9.05
490,6,3.57,8.75
490,7,12.86,15.71
490,8,43.14,28.04
490,9,58.00,33.59
490,10,34.43,25.59
490,11,9.86,15.91
490,12,13.43,11.64
490,13,28.14,27.82
490,14,61.00,89.77
490,15,67.86,72.53
490,16,123.57,144.31
490,17,133.29,171.47
490,18,164.14,204.26
490,19,198.86,189.62
490,20,273.43,306.43
490,21,311.00,281.02
490,22,391.43,319.59
490,23,641.57,570.21
490,24,600.00,528.10
490,25,701.43,705.97
491,1,0.00,0.00
491,2,0.25,0.43
491,3,0.00,0.00
491,4,0.00,0.00
491,5,0.00,0.00
491,6,0.00,0.00
491,7,0.00,0.00
491,8,0.25,0.43
491,9,0.00,0.00
491,10,0.00,0.00
491,11,0.00,0.00
491,12,5.00,8.09
491,13,8.00,6.82
491,14,5.25,2.59
491,15,8.25,8.38
491,16,6.50,5.72
491,17,16.00,18.71
491,18,12.00,14.20
491,19,19.25,33.34
491,20,29.50,40.89
491,21,34.75,57.31
491,22,30.00,51.39
491,23,44.00,68.72
491,24,43.25,69.76
491,25,30.75,44.04
492,1,0.00,0.00
492,2,0.00,0.00
492,3,0.17,0.37
492,4,0.00,0.00
492,5,0.00,0.00
492,6,0.67,1.49
492,7,0.50,0.76
492,8,3.33,3.77
492,9,20.17,12.92
492,10,33.83,31.28
492,11,64.17,24.20
492,12,85.83,36.90
492,13,104.33,45.60
492,14,95.33,43.70
492,15,70.17,43.14
492,16,82.33,56.49
492,17,173.17,164.01
492,18,323.33,306.67
492,19,451.67,359.21
492,20,626.00,225.49
492,21,747.17,203.88
492,22,1132.33,267.62
492,23,1161.17,384.57
492,24,952.33,352.72
492,25,834.33,326.90
493,1,0.00,0.00
493,2,0.00,0.00
493,3,0.00,0.00
493,4,0.00,0.00
493,5,0.00,0.00
493,6,0.00,0.00
493,7,3.00,3.08
493,8,2.00,1.22
493,9,9.25,3.77
493,10,23.50,9.34
493,11,48.25,15.32
493,12,61.50,16.87
493,13,70.25,22.99
493,14,80.75,22.07
493,15,67.50,32.91
493,16,99.25,46.40
493,17,101.50,38.95
493,18,129.00,35.59
493,19,205.50,16.27
493,20,417.75,97.54
493,21,657.00,88.40
493,22,1005.75,217.95
493,23,1047.00,355.63
493,24,778.25,198.95
493,25,624.50,130.06
494,1,0.00,0.00
494,2,0.20,0.40
494,3,19.60,13.20
494,4,10.60,8.85
494,5,7.00,3.74
494,6,4.80,3.87
494,7,8.60,2.73
494,8,17.20,10.83
494,9,17.20,7.83
494,10,29.80,15.97
494,11,27.60,16.19
494,12,37.20,25.32
494,13,51.40,18.65
494,14,88.00,26.65
494,15,229.20,103.61
494,16,522.20,133.50
494,17,861.00,394.78
494,18,1167.00,298.22
494,19,2255.40,1152.56
494,20,2526.60,1605.67
494,21,2256.20,1086.47
494,22,2388.20,1171.94
494,23,2079.20,1066.18
494,24,1629.20,729.92
494,25,1352.00,459.80
495,1,0.00,0.00
495,2,0.50,1.12
495,3,1.33,2.21
495,4,1.50,0.96
495,5,6.33,12.46
495,6,5.17,10.67
495,7,0.83,1.46
495,8,1.67,3.30
495,9,1.17,2.61
495,10,0.00,0.00
495,11,0.33,0.75
495,12,2.83,4.22
495,13,1.67,2.05
495,14,7.50,8.58
495,15,15.67,16.17
495,16,29.00,29.88
495,17,39.33,23.76
495,18,51.50,36.39
495,19,97.50,43.30
495,20,155.33,36.13
495,21,222.67,116.11
495,22,268.67,90.82
495,23,199.00,108.51
495,24,454.67,276.87
495,25,502.17,292.77
496,1,0.00,0.00
496,2,0.40,0.80
496,3,5.40,8.14
496,4,0.80,0.98
496,5,5.40,9.83
496,6,1.20,1.60
496,7,1.40,1.74
496,8,1.60,1.96
496,9,2.00,3.52
496,10,1.00,2.00
496,11,6.60,10.71
496,12,16.60,31.71
496,13,13.00,23.04
496,14,50.00,98.01
496,15,106.60,203.26
496,16,72.00,136.51
496,17,202.80,367.72
496,18,297.60,441.53
496,19,260.80,369.64
496,20,298.40,455.90
496,21,307.40,402.59
496,22,296.00,317.40
496,23,307.60,384.43
496,24,448.20,457.88
496,25,438.40,468.92
497,1,0.00,0.00
497,2,0.00,0.00
497,3,0.00,0.00
497,4,0.00,0.00
497,5,0.00,0.00
497,6,0.00,0.00
497,7,2.50,1.80
497,8,7.75,6.61
497,9,18.50,15.50
497,10,21.25,12.93
497,11,32.50,18.67
497,12,55.25,19.25
497,13,54.25,24.99
497,14,72.00,35.09
497,15,81.00,36.50
497,16,117.25,56.02
497,17,148.00,80.16
497,18,342.25,197.03
497,19,442.50,226.56
497,20,665.25,313.20
497,21,915.50,499.56
497,22,1377.00,758.80
497,23,1638.50,1023.98
497,24,1557.25,1235.85
497,25,1500.75,1195.15
498,1,0.17,0.37
498,2,0.50,1.12
498,3,0.17,0.37
498,4,0.00,0.00
498,5,0.00,0.00
498,6,0.17,0.37
498,7,0.00,0.00
498,8,0.33,0.75
498,9,0.17,0.37
498,10,4.83,5.52
498,11,7.67,5.37
498,12,38.50,27.29
498,13,50.33,39.75
498,14,66.50,49.79
498,15,61.33,49.83
498,16,67.17,67.07
498,17,98.67,113.27
498,18,149.00,242.54
498,19,260.17,441.97
498,20,388.33,688.98
498,21,390.33,623.46
498,22,453.83,614.06
498,23,723.33,950.64
498,24,1123.83,1452.21
498,25,1774.83,2138.05
499,1,1.50,1.50
499,2,13.00,7.00
499,3,13.00,12.00
499,4,13.50,7.50
499,5,11.00,4.00
499,6,14.50,10.50
499,7,18.00,10.00
499,8,19.00,14.00
499,9,7.50,0.50
499,10,30.50,15.50
499,11,48.00,22.00
499,12,60.00,7.00
499,13,75.50,5.50
499,14,88.00,7.00
499,15,117.50,5.50
499,16,156.50,60.50
499,17,156.00,26.00
499,18,329.50,6.50
499,19,569.50,90.50
499,20,614.00,143.00
499,21,852.50,265.50
499,22,925.00,318.00
499,23,1368.00,478.00
499,24,1733.00,270.00
499,25,2149.00,568.00
500,1,0.88,1.54
500,2,0.75,1.09
500,3,7.88,14.49
500,4,33.12,81.34
500,5,28.00,71.83
500,6,35.12,89.55
500,7,48.62,105.97
500,8,91.00,216.62
500,9,69.25,146.89
500,10,87.75,160.16
500,11,125.38,207.83
500,12,104.38,141.14
500,13,136.62,152.54
500,14,191.88,168.83
500,15,198.12,183.09
500,16,203.12,173.28
500,17,316.50,198.21
500,18,382.50,316.46
500,19,448.12,479.73
500,20,597.75,629.48
500,21,606.50,689.14
500,22,745.50,721.97
500,23,786.62,727.07
500,24,827.00,781.69
500,25,994.62,1076.53
501,1,0.00,0.00
501,2,0.33,0.75
501,3,0.67,0.75
501,4,6.33,12.84
501,5,5.83,8.11
501,6,5.33,5.73
501,7,11.17,10.71
501,8,24.33,18.78
501,9,31.33,15.57
501,10,65.17,94.22
501,11,56.17,76.18
501,12,39.33,41.64
501,13,29.00,20.80
501,14,27.83,14.51
501,15,33.83,21.76
501,16,45.67,26.07
501,17,67.17,45.75
501,18,86.00,66.36
501,19,111.50,64.34
501,20,144.50,84.21
501,21,196.17,122.27
501,22,194.83,107.73
501,23,196.83,103.73
501,24,236.67,169.40
501,25,242.67,121.64
502,1,0.00,0.00
502,2,0.00,0.00
502,3,0.25,0.43
502,4,0.25,0.43
502,5,0.50,0.87
502,6,0.25,0.43
502,7,4.50,3.64
502,8,7.50,6.10
502,9,6.00,5.52
502,10,25.50,20.79
502,11,25.50,29.13
502,12,24.75,16.92
502,13,37.00,28.65
502,14,38.50,31.26
502,15,55.25,46.52
502,16,63.50,53.67
502,17,123.00,142.26
502,18,237.75,275.86
502,19,452.25,514.30
502,20,373.00,328.85
502,21,389.50,427.05
502,22,308.00,253.96
502,23,397.25,380.26
502,24,450.75,387.07
502,25,491.50,303.46
503,1,0.00,0.00
503,2,0.00,0.00
503,3,0.80,1.60
503,4,1.40,2.80
503,5,6.60,10.31
503,6,10.60,17.23
503,7,19.40,32.92
503,8,24.00,41.04
503,9,25.40,29.94
503,10,19.00,15.13
503,11,34.20,16.86
503,12,46.60,22.88
503,13,52.20,29.97
503,14,81.00,38.23
503,15,104.60,28.50
503,16,83.40,34.04
503,17,86.40,23.03
503,18,99.00,33.98
503,19,147.80,74.84
503,20,215.00,140.66
503,21,277.20,84.44
503,22,341.80,105.76
503,23,394.80,116.49
503,24,389.00,172.88
503,25,518.60,203.28
504,1,0.20,0.40
504,2,0.00,0.00
504,3,1.80,3.12
504,4,0.60,1.20
504,5,0.00,0.00
504,6,0.00,0.00
504,7,0.20,0.40
504,8,0.60,1.20
504,9,0.00,0.00
504,10,10.20,9.24
504,11,50.60,56.89
504,12,35.00,18.46
504,13,28.80,25.07
504,14,35.80,18.59
504,15,9.80,9.47
504,16,6.60,10.46
504,17,8.00,15.50
504,18,285.20,296.79
504,19,384.60,222.85
504,20,663.60,387.10
504,21,987.20,710.03
504,22,1219.40,895.50
504,23,430.40,429.40
504,24,566.40,469.03
504,25,444.00,334.83
505,1,0.00,0.00
505,2,3.00,2.19
505,3,2.40,2.06
505,4,3.20,3.66
505,5,1.60,2.73
505,6,1.60,1.96
505,7,2.80,3.19
505,8,3.60,2.73
505,9,8.40,6.22
505,10,19.60,18.55
505,11,35.80,36.50
505,12,54.60,44.40
505,13,65.80,51.37
505,14,81.20,60.00
505,15,107.40,64.59
505,16,136.60,95.39
505,17,169.20,98.38
505,18,303.60,106.60
505,19,511.00,174.05
505,20,585.40,180.82
505,21,683.40,310.21
505,22,825.60,468.17
505,23,981.00,561.40
505,24,1276.40,675.94
505,25,1305.40,864.18
506,1,0.00,0.00
506,2,0.00,0.00
506,3,0.00,0.00
506,4,0.00,0.00
506,5,0.00,0.00
506,6,0.00,0.00
506,7,0.80,1.60
506,8,1.60,2.73
506,9,3.00,2.53
506,10,27.40,28.42
506,11,60.40,56.94
506,12,83.60,55.43
506,13,49.20,31.26
506,14,55.80,45.59
506,15,65.20,38.32
506,16,76.40,38.56
506,17,104.40,45.62
506,18,244.80,124.02
506,19,351.40,190.89
506,20,445.80,185.60
506,21,694.00,434.66
506,22,879.00,613.46
506,23,1091.40,594.79
506,24,1026.20,440.54
506,25,742.00,276.62
507,1,0.40,0.49
507,2,0.60,1.20
507,3,4.20,5.15
507,4,2.20,2.71
507,5,0.40,0.80
507,6,4.00,7.04
507,7,4.40,5.24
507,8,10.00,14.41
507,9,5.80,6.73
507,10,8.40,11.76
507,11,37.80,53.50
507,12,33.60,51.16
507,13,53.40,61.96
507,14,73.40,92.65
507,15,159.40,205.12
507,16,202.60,247.98
507,17,494.80,559.34
507,18,983.40,1387.12
507,19,2861.60,3670.31
507,20,5344.00,7197.41
507,21,5184.80,5992.44
507,22,6461.40,7481.93
507,23,5479.40,6373.86
507,24,5876.40,6536.86
507,25,6540.80,7698.08
508,1,0.00,0.00
508,2,0.17,0.37
508,3,0.00,0.00
508,4,0.33,0.47
508,5,0.00,0.00
508,6,0.00,0.00
508,7,0.17,0.37
508,8,0.50,0.50
508,9,0.33,0.75
508,10,1.50,1.80
508,11,12.00,15.52
508,12,15.00,15.80
508,13,15.50,13.19
508,14,10.83,8.95
508,15,7.50,7.46
508,16,15.83,18.07
508,17,15.50,18.79
508,18,200.33,295.26
508,19,134.33,120.21
508,20,163.50,148.85
508,21,158.00,114.54
508,22,330.33,318.43
508,23,85.00,96.28
508,24,138.67,120.07
508,25,125.50,138.04
509,1,0.00,0.00
509,2,0.00,0.00
509,3,0.00,0.00
509,4,3.83,5.08
509,5,0.83,0.90
509,6,0.17,0.37
509,7,0.00,0.00
509,8,0.33,0.47
509,9,0.50,0.76
509,10,2.17,4.84
509,11,4.83,9.94
509,12,7.50,8.64
509,13,5.17,8.19
509,14,2.83,2.91
509,15,4.67,5.73
509,16,8.17,6.20
509,17,19.83,17.47
509,18,45.67,36.37
509,19,87.83,61.42
509,20,88.83,49.09
509,21,169.50,105.58
509,22,202.50,107.16
509,23,189.67,124.54
509,24,292.83,218.16
509,25,307.17,184.98
510,1,0.33,0.75
510,2,0.33,0.47
510,3,1.17,2.19
510,4,0.50,1.12
510,5,0.17,0.37
510,6,0.00,0.00
510,7,0.83,0.90
510,8,1.17,1.34
510,9,3.67,4.19
510,10,22.00,21.02
510,11,30.83,27.01
510,12,33.67,26.75
510,13,46.00,38.81
510,14,55.17,38.71
510,15,54.00,45.85
510,16,54.67,37.62
510,17,66.50,41.29
510,18,96.17,74.96
510,19,116.50,82.34
510,20,166.33,117.38
510,21,194.17,111.54
510,22,189.67,88.14
510,23,259.17,179.84
510,24,290.33,184.02
510,25,439.33,435.23
511,1,0.80,1.60
511,2,0.80,1.60
511,3,0.00,0.00
511,4,0.20,0.40
511,5,1.40,2.80
511,6,5.40,10.80
511,7,10.80,20.13
511,8,9.80,14.99
511,9,26.40,50.31
511,10,15.00,20.60
511,11,23.20,33.20
511,12,19.00,22.78
511,13,35.00,34.61
511,14,26.80,23.52
511,15,24.20,35.19
511,16,29.00,27.79
511,17,36.40,49.49
511,18,71.60,112.23
511,19,108.80,162.10
511,20,137.00,205.69
511,21,207.20,314.47
511,22,199.40,301.77
511,23,334.20,521.37
511,24,379.80,568.29
511,25,451.20,624.25
512,1,0.00,0.00
512,2,0.33,0.75
512,3,0.50,1.12
512,4,8.50,11.98
512,5,13.33,23.06
512,6,10.67,18.90
512,7,29.33,36.08
512,8,40.17,42.01
512,9,47.00,41.09
512,10,45.33,39.01
512,11,108.17,74.89
512,12,99.50,77.94
512,13,89.00,64.78
512,14,66.00,38.72
512,15,42.33,26.79
512,16,50.50,47.06
512,17,68.83,58.07
512,18,96.00,84.48
512,19,147.17,125.66
512,20,274.67,218.25
512,21,382.67,334.27
512,22,489.67,414.69
512,23,575.33,448.11
512,24,579.83,478.37
512,25,751.17,534.44
513,1,0.20,0.40
513,2,0.40,0.49
513,3,5.00,9.51
513,4,3.80,7.60
513,5,6.60,13.20
513,6,2.00,3.52
513,7,6.80,11.27
513,8,4.80,7.36
513,9,5.00,7.75
513,10,16.60,24.93
513,11,23.40,39.90
513,12,30.40,46.80
513,13,30.00,37.01
513,14,41.80,31.31
513,15,67.40,29.29
513,16,160.40,75.52
513,17,289.20,137.79
513,18,389.60,305.29
513,19,649.40,444.11
513,20,1171.60,841.97
513,21,1492.00,1030.57
513,22,2499.80,2056.50
513,23,1977.00,1075.44
513,24,3152.60,3247.42
513,25,3083.40,2121.12
514,1,0.00,0.00
514,2,0.00,0.00
514,3,0.60,1.20
514,4,1.00,0.89
514,5,0.40,0.49
514,6,0.00,0.00
514,7,1.80,1.83
514,8,29.00,28.98
514,9,20.20,18.50
514,10,11.80,12.24
514,11,7.00,3.35
514,12,22.60,20.94
514,13,25.80,15.03
514,14,44.00,33.30
514,15,61.60,67.41
514,16,92.20,118.93
514,17,93.60,96.95
514,18,100.60,58.02
514,19,119.60,80.58
514,20,181.80,84.96
514,21,308.80,152.39
514,22,333.20,122.51
514,23,476.80,225.97
514,24,580.20,232.62
514,25,730.20,352.77
515,1,0.00,0.00
515,2,0.00,0.00
515,3,0.83,1.86
515,4,0.00,0.00
515,5,0.17,0.37
515,6,0.00,0.00
515,7,0.00,0.00
515,8,1.00,2.24
515,9,5.00,10.74
515,10,25.00,46.27
515,11,49.00,92.18
515,12,82.00,98.98
515,13,62.50,71.17
515,14,34.50,33.00
515,15,66.00,124.87
515,16,385.83,848.91
515,17,576.33,1285.59
515,18,1570.67,2927.70
515,19,1161.33,1870.49
515,20,1201.00,1526.48
515,21,1465.67,1894.46
515,22,1959.67,2316.88
515,23,390.17,849.36
515,24,559.00,1225.94
515,25,903.50,1755.58
516,1,0.00,0.00
516,2,0.17,0.37
516,3,10.33,11.70
516,4,16.50,18.51
516,5,34.50,41.77
516,6,35.00,63.21
516,7,60.00,78.64
516,8,72.67,136.44
516,9,68.50,116.97
516,10,61.83,85.22
516,11,46.33,41.49
516,12,111.83,132.85
516,13,172.83,188.61
516,14,207.00,205.98
516,15,218.83,227.54
516,16,197.83,168.17
516,17,187.00,103.90
516,18,218.00,111.41
516,19,247.00,109.13
516,20,274.83,153.33
516,21,335.67,202.37
516,22,471.83,406.48
516,23,457.33,372.46
516,24,478.33,458.01
516,25,594.67,541.67
517,1,0.00,0.00
517,2,0.00,0.00
517,3,1.20,1.47
517,4,0.60,0.80
517,5,0.40,0.80
517,6,1.00,1.26
517,7,1.20,1.17
517,8,1.80,1.72
517,9,10.00,5.40
517,10,27.80,15.41
517,11,60.20,16.81
517,12,60.20,18.52
517,13,67.80,19.10
517,14,78.80,39.85
517,15,91.80,54.74
517,16,102.20,43.55
517,17,175.60,77.43
517,18,315.80,175.93
517,19,532.00,244.52
517,20,704.40,215.62
517,21,1048.20,367.32
517,22,1382.20,669.07
517,23,1636.80,885.59
517,24,1525.80,1095.32
517,25,1387.20,1082.32
518,1,0.00,0.00
518,2,0.00,0.00
518,3,0.00,0.00
518,4,0.00,0.00
518,5,0.17,0.37
518,6,1.50,3.35
518,7,2.33,4.78
518,8,4.83,10.37
518,9,14.00,26.44
518,10,15.83,20.67
518,11,32.00,34.44
518,12,40.00,41.28
518,13,42.17,22.64
518,14,69.33,53.98
518,15,48.17,44.53
518,16,64.83,55.00
518,17,122.00,92.02
518,18,127.33,101.69
518,19,211.33,184.53
518,20,328.83,295.33
518,21,405.67,316.97
518,22,701.33,675.30
518,23,728.83,619.84
518,24,990.17,912.24
518,25,1379.50,1265.86
519,1,0.00,0.00
519,2,0.25,0.43
519,3,1.75,2.49
519,4,4.25,4.32
519,5,0.00,0.00
519,6,0.75,1.30
519,7,0.00,0.00
519,8,1.25,1.64
519,9,1.00,1.00
519,10,0.75,1.30
519,11,3.00,3.08
519,12,12.00,16.29
519,13,26.25,22.19
519,14,14.25,14.10
519,15,99.25,140.35
519,16,87.75,96.13
519,17,215.75,248.41
519,18,303.50,232.20
519,19,279.25,166.83
519,20,410.50,330.36
519,21,470.75,250.10
519,22,534.75,215.68
519,23,445.25,214.64
519,24,555.50,207.59
519,25,611.50,231.61
520,1,2.83,6.34
520,2,6.83,14.40
520,3,21.00,32.93
520,4,14.00,30.86
520,5,36.00,79.61
520,6,16.67,36.38
520,7,11.50,24.40
520,8,27.00,57.71
520,9,60.50,130.40
520,10,30.83,66.73
520,11,41.67,78.13
520,12,142.67,276.12
520,13,170.33,329.21
520,14,356.50,674.35
520,15,951.50,1882.92
520,16,1350.67,2821.88
520,17,1561.83,2951.98
520,18,1230.17,1991.48
520,19,1027.17,1628.31
520,20,875.00,1124.97
520,21,876.17,1113.74
520,22,811.17,893.36
520,23,739.50,813.09
520,24,969.67,991.73
520,25,961.67,844.35
521,1,0.00,0.00
521,2,0.67,1.11
521,3,1.83,3.24
521,4,5.83,3.76
521,5,8.00,6.78
521,6,9.83,7.99
521,7,23.00,10.49
521,8,30.33,30.77
521,9,23.67,29.36
521,10,37.33,32.62
521,11,46.67,33.46
521,12,63.17,44.81
521,13,112.00,85.52
521,14,149.50,102.32
521,15,227.33,226.64
521,16,271.67,314.38
521,17,453.67,650.82
521,18,400.67,467.41
521,19,499.00,627.92
521,20,393.50,354.26
521,21,407.33,348.35
521,22,487.33,414.15
521,23,483.17,362.65
521,24,599.00,485.21
521,25,790.67,682.40
522,1,1.00,1.83
522,2,3.50,5.02
522,3,5.33,10.19
522,4,35.67,72.74
522,5,105.17,229.81
522,6,194.83,423.19
522,7,335.33,719.13
522,8,494.17,1040.44
522,9,723.67,1542.37
522,10,599.83,1231.05
522,11,787.83,1654.07
522,12,991.50,2075.02
522,13,743.00,1543.99
522,14,752.67,1549.91
522,15,739.83,1502.50
522,16,516.17,952.87
522,17,519.17,854.50
522,18,576.00,836.86
522,19,647.17,948.47
522,20,676.50,789.88
522,21,523.33,629.23
522,22,619.00,818.99
522,23,583.67,829.65
522,24,575.17,790.98
522,25,524.33,623.59
523,1,0.14,0.35
523,2,0.14,0.35
523,3,0.43,1.05
523,4,0.86,1.36
523,5,0.71,1.75
523,6,2.14,4.16
523,7,6.29,11.84
523,8,6.43,11.76
523,9,14.00,16.22
523,10,22.29,21.42
523,11,29.29,24.79
523,12,29.71,23.64
523,13,35.00,28.92
523,14,41.14,35.78
523,15,60.29,55.92
523,16,84.00,88.95
523,17,124.57,113.55
523,18,233.14,188.75
523,19,407.29,336.10
523,20,608.71,577.67
523,21,822.71,864.07
523,22,911.43,965.97
523,23,1047.14,1231.97
523,24,1031.29,1202.22
523,25,1178.43,1420.05
524,1,0.00,0.00
524,2,1.00,1.83
524,3,0.83,1.07
524,4,3.00,3.37
524,5,5.50,9.32
524,6,4.33,9.25
524,7,26.67,29.75
524,8,35.17,14.36
524,9,48.17,40.79
524,10,45.33,45.24
524,11,18.00,18.71
524,12,21.17,22.40
524,13,42.50,46.56
524,14,82.00,99.74
524,15,132.33,182.05
524,16,147.50,170.34
524,17,168.50,184.78
524,18,305.50,358.20
524,19,337.50,352.82
524,20,567.17,591.80
524,21,782.83,829.68
524,22,895.17,977.27
524,23,1209.33,937.56
524,24,1476.50,1436.96
524,25,1492.83,893.20
525,1,0.00,0.00
525,2,0.00,0.00
525,3,1.33,2.98
525,4,0.00,0.00
525,5,0.00,0.00
525,6,0.00,0.00
525,7,0.00,0.00
525,8,0.50,1.12
525,9,0.00,0.00
525,10,2.50,3.55
525,11,4.67,7.18
525,12,9.00,10.49
525,13,9.00,19.24
525,14,18.17,25.09
525,15,5.00,5.97
525,16,3.83,6.28
525,17,3.17,5.76
525,18,25.17,51.82
525,19,170.50,273.98
525,20,229.83,402.13
525,21,305.17,592.36
525,22,279.00,459.90
525,23,53.67,94.95
525,24,151.33,314.53
525,25,63.17,118.36
526,1,0.00,0.00
526,2,0.00,0.00
526,3,0.00,0.00
526,4,0.00,0.00
526,5,0.00,0.00
526,6,0.00,0.00
526,7,0.00,0.00
526,8,0.00,0.00
526,9,0.00,0.00
526,10,1.17,2.61
526,11,2.83,3.48
526,12,4.17,5.05
526,13,0.33,0.47
526,14,5.50,10.11
526,15,1.50,1.61
526,16,2.83,6.34
526,17,3.00,5.83
526,18,1.83,1.46
526,19,55.50,66.87
526,20,45.67,94.56
526,21,27.17,44.52
526,22,76.83,137.57
526,23,1.50,1.71
526,24,2.50,1.89
526,25,8.00,9.35
527,1,0.00,0.00
527,2,0.00,0.00
527,3,0.50,1.12
527,4,2.83,2.67
527,5,5.67,7.25
527,6,8.00,5.20
527,7,11.17,8.21
527,8,13.00,3.56
527,9,15.00,12.91
527,10,32.67,24.09
527,11,40.17,28.07
527,12,55.00,26.32
527,13,56.67,26.44
527,14,68.83,32.72
527,15,94.33,37.49
527,16,94.67,42.65
527,17,105.50,29.85
527,18,219.17,112.57
527,19,259.17,102.43
527,20,298.33,101.67
527,21,432.33,210.21
527,22,558.83,319.23
527,23,541.33,220.17
527,24,781.33,395.24
527,25,817.83,452.58
528,1,0.50,0.50
528,2,1.75,3.03
528,3,0.50,0.87
528,4,3.00,3.08
528,5,3.00,5.20
528,6,3.50,4.39
528,7,6.50,9.01
528,8,9.75,10.06
528,9,16.25,13.81
528,10,32.00,16.93
528,11,30.00,13.04
528,12,20.50,3.91
528,13,28.00,5.87
528,14,40.50,14.91
528,15,71.75,21.15
528,16,106.75,42.50
528,17,161.00,68.48
528,18,247.75,180.84
528,19,315.25,179.91
528,20,446.50,251.80
528,21,494.00,325.05
528,22,575.50,310.25
528,23,659.50,416.15
528,24,702.25,469.95
528,25,881.25,666.13
529,1,0.00,0.00
529,2,0.57,0.90
529,3,5.14,11.79
529,4,8.00,16.39
529,5,15.57,37.33
529,6,25.43,61.07
529,7,33.71,77.74
529,8,58.43,130.16
529,9,56.00,112.05
529,10,54.14,80.06
529,11,33.86,34.92
529,12,46.43,36.37
529,13,63.57,47.61
529,14,90.86,72.10
529,15,124.14,144.06
529,16,137.86,142.08
529,17,188.71,160.20
529,18,260.29,347.71
529,19,262.00,230.52
529,20,267.43,251.40
529,21,291.57,299.88
529,22,320.43,287.41
529,23,379.00,366.34
529,24,440.57,458.37
529,25,583.29,659.15
530,1,0.00,0.00
530,2,0.60,1.20
530,3,0.20,0.40
530,4,0.80,1.17
530,5,0.00,0.00
530,6,0.00,0.00
530,7,0.00,0.00
530,8,0.00,0.00
530,9,0.00,0.00
530,10,0.00,0.00
530,11,0.00,0.00
530,12,0.60,0.80
530,13,1.40,1.74
530,14,2.00,2.76
530,15,8.80,8.11
530,16,27.20,32.62
530,17,27.60,11.88
530,18,35.80,14.25
530,19,107.60,59.80
530,20,123.80,46.75
530,21,167.60,94.03
530,22,166.80,89.60
530,23,148.00,63.23
530,24,303.40,141.54
530,25,327.40,173.97
531,1,1.31,3.35
531,2,3.56,6.10
531,3,8.19,17.48
531,4,18.75,43.33
531,5,44.31,89.15
531,6,15.31,29.43
531,7,71.88,137.54
531,8,219.38,433.92
531,9,334.69,677.80
531,10,459.94,918.78
531,11,671.50,1300.55
531,12,733.06,1408.37
531,13,903.06,1841.22
531,14,1162.69,2329.91
531,15,1690.75,3611.84
531,16,2379.12,4654.39
531,17,3035.94,5905.67
531,18,3536.88,6395.03
531,19,4748.44,8298.95
