id,time-id,mean,sd
670.0,12,33.91,41.70
670.0,13,44.52,41.25
670.0,14,40.52,55.15
670.0,15,27.00,29.73
670.0,16,30.04,34.08
670.0,17,48.48,50.15
670.0,18,91.96,89.09
670.0,19,142.57,190.12
670.0,20,226.13,250.61
670.0,21,392.83,432.68
670.0,22,471.74,494.29
670.0,23,488.00,580.71
670.0,24,600.43,655.93
670.0,25,916.96,1246.17
671.0,1,0.00,0.00
671.0,2,0.31,0.97
671.0,3,0.56,1.36
671.0,4,0.89,3.89
671.0,5,0.61,1.86
671.0,6,4.47,10.31
671.0,7,7.86,11.63
671.0,8,8.72,11.91
671.0,9,19.97,16.44
671.0,10,38.00,29.52
671.0,11,49.83,23.07
671.0,12,61.06,34.85
671.0,13,76.72,38.63
671.0,14,75.94,35.39
671.0,15,80.67,59.57
671.0,16,107.81,99.47
671.0,17,164.33,192.70
671.0,18,393.72,460.24
671.0,19,535.53,689.08
671.0,20,765.53,849.24
671.0,21,912.06,977.06
671.0,22,1219.42,1133.67
671.0,23,1172.39,914.99
671.0,24,861.78,758.17
671.0,25,690.56,581.49
672.0,1,1.12,3.28
672.0,2,3.35,9.96
672.0,3,13.29,50.96
672.0,4,32.79,133.04
672.0,5,55.56,196.57
672.0,6,35.41,148.57
672.0,7,153.50,614.21
672.0,8,283.12,933.67
672.0,9,423.56,1293.24
672.0,10,681.50,2350.44
672.0,11,969.44,3424.39
672.0,12,812.38,2332.68
672.0,13,1007.44,2926.54
672.0,14,1190.82,3202.98
672.0,15,1535.06,4007.09
672.0,16,1937.65,4686.90
672.0,17,2252.76,5194.19
672.0,18,2462.62,5230.06
672.0,19,3167.26,6482.59
672.0,20,3697.41,7606.07
672.0,21,4208.94,8224.15
672.0,22,4492.12,7013.72
672.0,23,4672.24,7143.07
672.0,24,4819.88,7193.17
672.0,25,5779.12,8062.34
673.0,1,0.08,0.55
673.0,2,0.69,2.89
673.0,3,2.75,15.07
673.0,4,6.82,26.27
673.0,5,17.08,84.83
673.0,6,10.69,36.90
673.0,7,23.88,89.08
673.0,8,31.14,115.72
673.0,9,43.02,145.97
673.0,10,50.41,139.82
673.0,11,53.82,142.76
673.0,12,59.67,148.34
673.0,13,53.53,133.05
673.0,14,51.76,128.87
673.0,15,46.55,107.48
673.0,16,57.65,131.92
673.0,17,79.92,155.28
673.0,18,133.10,241.96
673.0,19,172.98,285.71
673.0,20,198.47,342.09
673.0,21,213.96,404.94
673.0,22,221.16,359.65
673.0,23,264.10,461.80
673.0,24,312.57,500.26
673.0,25,376.20,603.57
674.0,1,0.62,2.38
674.0,2,0.94,2.19
674.0,3,3.97,8.40
674.0,4,14.84,43.34
674.0,5,20.03,45.89
674.0,6,22.69,54.64
674.0,7,40.91,91.98
674.0,8,57.47,137.51
674.0,9,62.97,114.34
674.0,10,84.16,109.43
674.0,11,121.88,151.03
674.0,12,109.66,127.56
674.0,13,122.03,174.51
674.0,14,127.69,175.53
674.0,15,141.44,185.90
674.0,16,151.97,171.36
674.0,17,201.62,225.17
674.0,18,252.28,305.63
674.0,19,345.53,459.03
674.0,20,426.97,506.82
674.0,21,467.12,527.24
674.0,22,539.06,544.29
674.0,23,586.34,605.30
674.0,24,588.34,654.89
674.0,25,672.72,791.42
675.0,1,0.08,0.55
675.0,2,0.69,2.89
675.0,3,2.75,15.07
675.0,4,6.82,26.27
675.0,5,17.08,84.83
675.0,6,10.69,36.90
675.0,7,23.88,89.08
675.0,8,31.16,115.72
675.0,9,43.06,145.96
675.0,10,50.53,139.78
675.0,11,53.98,142.72
675.0,12,59.84,148.28
675.0,13,53.43,133.08
675.0,14,51.82,128.84
675.0,15,46.65,107.44
675.0,16,57.67,131.92
675.0,17,79.94,155.28
675.0,18,132.08,242.32
675.0,19,172.43,285.90
675.0,20,197.31,342.24
675.0,21,212.37,405.16
675.0,22,220.20,359.87
675.0,23,262.90,462.08
675.0,24,313.65,500.05
675.0,25,376.61,603.48
676.0,1,0.00,0.00
676.0,2,0.07,0.25
676.0,3,0.07,0.25
676.0,4,0.00,0.00
676.0,5,0.00,0.00
676.0,6,0.00,0.00
676.0,7,0.00,0.00
676.0,8,0.00,0.00
676.0,9,0.33,0.70
676.0,10,1.27,3.80
676.0,11,0.73,1.77
676.0,12,7.53,6.15
676.0,13,19.67,22.91
676.0,14,33.47,22.86
676.0,15,28.20,21.57
676.0,16,15.47,13.78
676.0,17,14.73,14.10
676.0,18,18.20,22.14
676.0,19,16.73,22.27
676.0,20,31.00,41.41
676.0,21,35.07,58.08
676.0,22,31.27,46.20
676.0,23,32.93,72.90
676.0,24,41.20,87.82
676.0,25,52.33,74.66
677.0,1,0.08,0.55
677.0,2,0.69,2.89
677.0,3,2.75,15.07
677.0,4,6.82,26.27
677.0,5,17.08,84.83
677.0,6,10.69,36.90
677.0,7,23.88,89.08
677.0,8,31.20,115.71
677.0,9,43.12,145.94
677.0,10,50.49,139.79
677.0,11,54.10,142.67
677.0,12,59.92,148.25
677.0,13,53.53,133.05
677.0,14,51.78,128.86
677.0,15,46.49,107.50
677.0,16,57.65,131.92
677.0,17,80.22,155.16
677.0,18,133.35,241.84
677.0,19,173.86,285.28
677.0,20,200.57,341.30
677.0,21,215.53,404.40
677.0,22,222.02,359.33
677.0,23,264.51,461.66
677.0,24,315.02,499.60
677.0,25,378.82,602.74
678.0,1,0.00,0.00
678.0,2,0.14,0.35
678.0,3,0.00,0.00
678.0,4,0.00,0.00
678.0,5,0.00,0.00
678.0,6,0.00,0.00
678.0,7,0.00,0.00
678.0,8,0.14,0.35
678.0,9,0.00,0.00
678.0,10,0.00,0.00
678.0,11,0.00,0.00
678.0,12,3.14,6.51
678.0,13,13.14,13.26
678.0,14,5.00,2.39
678.0,15,7.29,6.58
678.0,16,12.43,15.24
678.0,17,11.29,15.42
678.0,18,10.29,11.72
678.0,19,13.29,26.31
678.0,20,16.86,34.16
678.0,21,27.71,44.67
678.0,22,29.71,41.74
678.0,23,36.29,54.96
678.0,24,37.14,56.06
678.0,25,26.29,36.38
680.0,1,0.08,0.55
680.0,2,0.69,2.89
680.0,3,2.75,15.07
680.0,4,6.82,26.27
680.0,5,17.08,84.83
680.0,6,10.69,36.90
680.0,7,23.82,89.09
680.0,8,31.20,115.71
680.0,9,43.08,145.96
680.0,10,50.51,139.79
680.0,11,53.98,142.72
680.0,12,59.82,148.29
680.0,13,53.39,133.10
680.0,14,51.76,128.87
680.0,15,46.53,107.48
680.0,16,57.76,131.88
680.0,17,80.18,155.18
680.0,18,133.16,241.93
680.0,19,173.51,285.47
680.0,20,200.35,341.41
680.0,21,215.69,404.33
680.0,22,220.71,359.77
680.0,23,263.08,462.05
680.0,24,310.29,500.32
680.0,25,374.08,603.81
681.0,1,0.24,0.87
681.0,2,0.62,1.33
681.0,3,1.29,1.98
681.0,4,4.43,7.97
681.0,5,3.62,7.31
681.0,6,3.57,8.82
681.0,7,22.90,32.34
681.0,8,46.10,40.51
681.0,9,60.19,64.25
681.0,10,33.10,30.27
681.0,11,13.71,17.62
681.0,12,20.10,24.26
681.0,13,37.33,52.32
681.0,14,60.43,79.14
681.0,15,83.90,115.82
681.0,16,97.48,118.49
681.0,17,104.33,130.06
681.0,18,170.86,235.20
681.0,19,222.43,239.67
681.0,20,343.43,396.35
681.0,21,466.24,565.42
681.0,22,532.00,629.09
681.0,23,766.05,727.45
681.0,24,956.19,988.70
681.0,25,987.00,763.51
682.0,1,0.21,1.01
682.0,2,0.52,2.56
682.0,3,2.32,6.08
682.0,4,3.03,7.01
682.0,5,7.38,20.69
682.0,6,11.63,28.78
682.0,7,15.15,32.29
682.0,8,24.42,53.31
682.0,9,26.94,48.28
682.0,10,38.23,41.09
682.0,11,40.89,33.40
682.0,12,51.39,44.80
682.0,13,70.68,72.83
682.0,14,92.49,102.67
682.0,15,116.25,167.13
682.0,16,126.20,178.26
682.0,17,184.45,300.25
682.0,18,250.92,317.41
682.0,19,388.10,501.60
682.0,20,504.38,613.04
682.0,21,655.63,850.05
682.0,22,803.30,1050.44
682.0,23,925.21,1328.53
682.0,24,940.00,1278.39
682.0,25,1008.39,1329.61
683.0,1,0.08,0.55
683.0,2,0.69,2.89
683.0,3,2.75,15.07
683.0,4,6.80,26.28
683.0,5,16.98,84.84
683.0,6,10.69,36.90
683.0,7,23.75,89.11
683.0,8,31.18,115.71
683.0,9,43.12,145.94
683.0,10,50.51,139.79
683.0,11,54.10,142.67
683.0,12,59.49,148.39
683.0,13,53.25,133.14
683.0,14,51.18,129.02
683.0,15,46.33,107.54
683.0,16,57.53,131.96
683.0,17,79.51,155.41
683.0,18,130.57,242.44
683.0,19,171.71,286.07
683.0,20,199.00,341.95
683.0,21,215.27,404.51
683.0,22,222.08,359.31
683.0,23,265.10,461.43
683.0,24,315.37,499.45
683.0,25,379.16,602.59
684.0,1,0.21,1.01
684.0,2,0.51,2.56
684.0,3,2.27,6.07
684.0,4,2.87,6.95
684.0,5,7.30,20.71
684.0,6,11.61,28.79
684.0,7,15.06,32.32
684.0,8,24.34,53.35
684.0,9,26.94,48.28
684.0,10,38.31,41.03
684.0,11,40.83,33.45
684.0,12,51.70,44.58
684.0,13,70.96,72.64
684.0,14,92.65,102.59
684.0,15,116.10,167.18
684.0,16,125.77,178.38
684.0,17,184.27,300.33
684.0,18,252.08,316.91
684.0,19,391.01,501.12
684.0,20,512.92,612.15
684.0,21,660.75,848.42
684.0,22,812.51,1047.74
684.0,23,939.44,1326.37
684.0,24,951.28,1276.23
684.0,25,1018.23,1327.87
685.0,1,0.00,0.00
685.0,2,0.31,0.97
685.0,3,0.58,1.36
685.0,4,0.89,3.89
685.0,5,0.61,1.86
685.0,6,4.53,10.29
685.0,7,7.94,11.59
685.0,8,8.86,11.84
685.0,9,19.56,16.65
685.0,10,37.97,29.54
685.0,11,49.64,23.04
685.0,12,61.39,34.66
685.0,13,78.11,38.36
685.0,14,77.19,34.89
685.0,15,81.44,59.26
685.0,16,108.81,98.95
685.0,17,166.19,191.88
685.0,18,402.47,457.77
685.0,19,548.72,687.40
685.0,20,783.72,846.23
685.0,21,929.58,975.38
685.0,22,1242.86,1130.91
685.0,23,1195.08,912.10
685.0,24,879.08,755.27
685.0,25,706.22,576.26
686.0,1,0.00,0.00
686.0,2,0.31,0.97
686.0,3,0.58,1.36
686.0,4,0.89,3.89
686.0,5,0.61,1.86
686.0,6,4.53,10.29
686.0,7,7.97,11.58
686.0,8,8.81,11.88
686.0,9,20.03,16.39
686.0,10,38.39,29.17
686.0,11,50.94,22.06
686.0,12,61.89,34.14
686.0,13,78.56,37.88
686.0,14,76.50,35.37
686.0,15,81.89,58.92
686.0,16,109.31,98.55
686.0,17,166.75,191.50
686.0,18,403.94,456.74
686.0,19,552.11,685.46
686.0,20,787.47,843.81
686.0,21,939.25,969.45
686.0,22,1255.25,1122.16
686.0,23,1207.17,901.98
686.0,24,886.03,749.96
686.0,25,706.33,576.17
687.0,1,0.08,0.55
687.0,2,0.69,2.89
687.0,3,2.75,15.07
687.0,4,6.78,26.28
687.0,5,17.04,84.84
687.0,6,10.69,36.90
687.0,7,23.84,89.09
687.0,8,31.20,115.71
687.0,9,43.14,145.94
687.0,10,50.49,139.79
687.0,11,54.04,142.70
687.0,12,59.53,148.38
687.0,13,52.67,133.25
687.0,14,51.16,129.02
687.0,15,46.33,107.54
687.0,16,57.47,131.98
687.0,17,79.78,155.33
687.0,18,132.25,242.27
687.0,19,172.29,285.94
687.0,20,199.18,341.90
687.0,21,214.90,404.65
687.0,22,221.31,359.60
687.0,23,264.41,461.70
687.0,24,314.47,499.80
687.0,25,378.24,602.97
688.0,1,0.00,0.00
688.0,2,0.00,0.00
688.0,3,0.04,0.20
688.0,4,0.00,0.00
688.0,5,0.00,0.00
688.0,6,0.00,0.00
688.0,7,0.00,0.00
688.0,8,0.00,0.00
688.0,9,0.00,0.00
688.0,10,0.00,0.00
688.0,11,0.12,0.44
688.0,12,1.92,6.01
688.0,13,2.00,5.50
688.0,14,2.50,5.66
688.0,15,3.42,7.12
688.0,16,4.33,10.45
688.0,17,5.58,14.24
688.0,18,19.75,66.03
688.0,19,26.25,80.54
688.0,20,45.33,113.42
688.0,21,37.79,58.50
688.0,22,36.96,46.49
688.0,23,42.50,51.26
688.0,24,49.00,65.24
688.0,25,69.00,105.60
689.0,1,0.20,0.60
689.0,2,0.10,0.30
689.0,3,1.00,1.90
689.0,4,1.90,3.33
689.0,5,0.40,0.66
689.0,6,0.00,0.00
689.0,7,1.20,1.25
689.0,8,1.50,1.36
689.0,9,2.60,3.64
689.0,10,12.30,18.98
689.0,11,16.10,23.60
689.0,12,16.30,16.82
689.0,13,24.40,25.45
689.0,14,26.60,30.53
689.0,15,35.10,42.53
689.0,16,34.30,35.79
689.0,17,34.20,38.27
689.0,18,44.30,44.62
689.0,19,75.40,81.48
689.0,20,96.00,87.40
689.0,21,125.60,95.65
689.0,22,129.90,79.20
689.0,23,155.70,121.65
689.0,24,181.70,128.98
689.0,25,187.30,150.48
690.0,1,0.48,1.67
690.0,2,1.62,4.60
690.0,3,2.21,4.91
690.0,4,2.34,4.22
690.0,5,5.69,9.44
690.0,6,4.00,8.86
690.0,7,6.69,10.57
690.0,8,10.79,15.10
690.0,9,13.76,17.57
690.0,10,33.21,39.62
690.0,11,46.59,50.42
690.0,12,112.55,166.59
690.0,13,116.41,163.36
690.0,14,124.62,163.31
690.0,15,176.86,299.47
690.0,16,400.03,1126.76
690.0,17,697.00,2055.82
690.0,18,1058.86,2822.30
690.0,19,1491.86,3220.09
690.0,20,1994.62,3872.94
690.0,21,2683.55,5961.29
690.0,22,3174.17,5249.32
690.0,23,3424.72,6448.78
690.0,24,3544.52,6117.54
690.0,25,3700.45,6365.46
691.0,1,0.08,0.55
691.0,2,0.65,2.88
691.0,3,2.75,15.07
691.0,4,6.82,26.27
691.0,5,17.08,84.83
691.0,6,10.69,36.90
691.0,7,23.88,89.08
691.0,8,31.18,115.71
691.0,9,43.14,145.94
691.0,10,50.45,139.81
691.0,11,54.02,142.70
691.0,12,59.76,148.31
691.0,13,53.35,133.11
691.0,14,51.61,128.92
691.0,15,46.39,107.53
691.0,16,57.57,131.95
691.0,17,78.18,155.43
691.0,18,130.86,242.46
691.0,19,171.33,286.13
691.0,20,198.86,341.99
691.0,21,214.57,404.77
691.0,22,220.39,359.83
691.0,23,262.80,462.10
691.0,24,310.24,500.31
691.0,25,370.08,603.21
692.0,1,0.11,0.31
692.0,2,1.61,3.71
692.0,3,3.06,7.15
692.0,4,6.11,9.04
692.0,5,5.94,9.90
692.0,6,6.17,11.37
692.0,7,14.50,19.61
692.0,8,11.50,14.41
692.0,9,22.78,27.74
692.0,10,34.06,47.21
692.0,11,45.00,33.01
692.0,12,60.89,37.75
692.0,13,119.94,125.39
692.0,14,93.33,68.07
692.0,15,93.94,85.07
692.0,16,104.50,107.02
692.0,17,137.17,145.07
692.0,18,246.67,257.59
692.0,19,310.61,471.81
692.0,20,350.83,438.88
692.0,21,365.06,460.00
692.0,22,395.22,519.26
692.0,23,391.89,545.01
692.0,24,411.28,473.78
692.0,25,502.39,638.06
693.0,1,0.21,1.01
693.0,2,0.52,2.56
693.0,3,2.34,6.08
693.0,4,3.03,7.01
693.0,5,7.38,20.69
693.0,6,11.58,28.80
693.0,7,15.11,32.31
693.0,8,24.34,53.35
693.0,9,26.90,48.30
693.0,10,38.11,41.14
693.0,11,40.93,33.36
693.0,12,51.46,44.77
693.0,13,71.04,72.56
693.0,14,92.80,102.50
693.0,15,116.94,166.79
693.0,16,126.79,177.96
693.0,17,184.87,300.04
693.0,18,252.72,316.51
693.0,19,393.54,499.71
693.0,20,513.97,611.44
693.0,21,661.93,847.73
693.0,22,811.73,1048.19
693.0,23,938.76,1326.73
693.0,24,952.06,1275.82
693.0,25,1021.03,1326.41
694.0,1,0.00,0.00
694.0,2,0.00,0.00
694.0,3,0.04,0.20
694.0,4,0.00,0.00
694.0,5,0.00,0.00
694.0,6,0.00,0.00
694.0,7,0.00,0.00
694.0,8,0.00,0.00
694.0,9,0.00,0.00
694.0,10,0.00,0.00
694.0,11,0.12,0.44
694.0,12,1.92,6.01
694.0,13,2.00,5.50
694.0,14,2.50,5.66
694.0,15,3.42,7.12
694.0,16,4.33,10.45
694.0,17,5.58,14.24
694.0,18,19.71,66.05
694.0,19,26.21,80.55
694.0,20,45.42,113.39
694.0,21,37.79,58.50
694.0,22,37.04,46.43
694.0,23,42.54,51.23
694.0,24,48.42,65.56
694.0,25,68.62,105.80
695.0,1,0.21,1.01
695.0,2,0.52,2.56
695.0,3,2.34,6.08
695.0,4,3.03,7.01
695.0,5,7.38,20.69
695.0,6,11.63,28.78
695.0,7,15.13,32.30
695.0,8,24.17,53.39
695.0,9,26.38,48.33
695.0,10,37.90,41.19
695.0,11,40.38,33.62
695.0,12,50.66,44.70
695.0,13,70.13,72.98
695.0,14,92.46,102.69
695.0,15,115.92,167.23
695.0,16,126.24,178.24
695.0,17,184.10,300.40
695.0,18,251.86,317.03
695.0,19,390.55,501.28
695.0,20,508.76,613.65
695.0,21,656.90,849.85
695.0,22,805.46,1050.33
695.0,23,931.52,1328.93
695.0,24,946.59,1278.00
695.0,25,1016.34,1328.61
696.0,1,0.59,2.97
696.0,2,1.44,6.78
696.0,3,6.22,16.77
696.0,4,6.72,15.18
696.0,5,9.53,37.43
696.0,6,5.25,17.56
696.0,7,2.50,11.46
696.0,8,6.53,27.05
696.0,9,11.81,61.13
696.0,10,5.88,31.29
696.0,11,8.47,37.42
696.0,12,30.59,131.32
696.0,13,35.69,156.82
696.0,14,72.91,322.35
696.0,15,198.47,893.89
696.0,16,276.84,1327.06
696.0,17,346.06,1409.39
696.0,18,321.84,974.98
696.0,19,319.59,792.40
696.0,20,331.88,583.85
696.0,21,391.91,571.44
696.0,22,385.19,468.44
696.0,23,351.00,433.85
696.0,24,551.84,543.45
696.0,25,548.38,497.12
697.0,1,0.08,0.55
697.0,2,0.69,2.89
697.0,3,2.75,15.07
697.0,4,6.82,26.27
697.0,5,17.08,84.83
697.0,6,10.69,36.90
697.0,7,23.88,89.08
697.0,8,31.20,115.71
697.0,9,43.06,145.96
697.0,10,50.45,139.81
697.0,11,53.90,142.74
697.0,12,59.84,148.28
697.0,13,53.31,133.12
697.0,14,51.82,128.84
697.0,15,46.61,107.45
697.0,16,57.80,131.86
697.0,17,80.20,155.17
697.0,18,133.12,241.95
697.0,19,173.39,285.53
697.0,20,200.24,341.47
697.0,21,214.98,404.62
697.0,22,221.51,359.53
697.0,23,264.27,461.74
697.0,24,315.33,499.47
697.0,25,379.88,602.23
698.0,1,0.62,2.38
698.0,2,0.91,2.20
698.0,3,3.97,8.40
698.0,4,14.84,43.34
698.0,5,20.00,45.91
698.0,6,22.88,54.58
698.0,7,40.94,91.96
698.0,8,57.56,137.48
698.0,9,62.59,114.51
698.0,10,82.31,110.32
698.0,11,115.31,151.27
698.0,12,105.91,128.20
698.0,13,118.34,175.13
698.0,14,124.06,176.04
698.0,15,137.53,186.89
698.0,16,146.47,172.23
698.0,17,197.38,226.95
698.0,18,249.19,307.43
698.0,19,342.56,460.64
698.0,20,419.53,510.44
698.0,21,457.06,531.25
698.0,22,511.53,541.74
698.0,23,564.28,608.44
698.0,24,568.72,658.14
698.0,25,662.75,795.83
699.0,1,0.00,0.00
699.0,2,0.00,0.00
699.0,3,0.09,0.28
699.0,4,0.65,1.83
699.0,5,0.65,2.10
699.0,6,1.43,4.87
699.0,7,2.48,9.10
699.0,8,4.22,11.39
699.0,9,4.22,8.97
699.0,10,6.78,7.16
699.0,11,15.48,20.39
699.0,12,28.70,34.93
699.0,13,37.91,27.19
699.0,14,32.09,35.48
699.0,15,23.65,25.60
699.0,16,28.04,32.34
699.0,17,49.43,49.77
699.0,18,92.17,88.93
699.0,19,144.78,189.04
699.0,20,225.17,251.01
699.0,21,392.83,432.68
699.0,22,472.70,493.89
699.0,23,492.26,578.90
699.0,24,604.70,653.77
699.0,25,941.30,1237.62
700.0,1,1.12,3.28
700.0,2,3.38,9.95
700.0,3,13.32,50.95
700.0,4,32.91,133.01
700.0,5,55.68,196.54
700.0,6,35.59,148.53
700.0,7,153.82,614.14
700.0,8,285.06,933.16
700.0,9,425.59,1292.64
700.0,10,685.29,2349.44
700.0,11,978.44,3422.29
700.0,12,818.26,2331.10
700.0,13,1011.50,2925.36
700.0,14,1196.21,3201.24
700.0,15,1541.21,4004.98
700.0,16,1947.47,4683.31
700.0,17,2268.06,5188.48
700.0,18,2487.44,5220.49
700.0,19,3199.41,6469.87
700.0,20,3750.21,7587.00
700.0,21,4272.12,8200.95
700.0,22,4569.88,6980.05
700.0,23,4761.76,7107.89
700.0,24,4980.26,7152.53
700.0,25,5984.06,8018.74
701.0,1,0.08,0.55
701.0,2,0.69,2.89
701.0,3,2.75,15.07
701.0,4,6.82,26.27
701.0,5,17.08,84.83
701.0,6,10.69,36.90
701.0,7,23.88,89.08
701.0,8,31.20,115.71
701.0,9,43.14,145.94
701.0,10,50.39,139.83
701.0,11,54.02,142.70
701.0,12,59.78,148.30
701.0,13,53.45,133.08
701.0,14,51.78,128.86
701.0,15,46.63,107.45
701.0,16,57.75,131.89
701.0,17,80.16,155.19
701.0,18,133.08,241.97
701.0,19,173.41,285.52
701.0,20,200.49,341.34
701.0,21,213.76,404.98
701.0,22,221.06,359.67
701.0,23,264.08,461.80
701.0,24,315.08,499.58
701.0,25,379.25,602.54
702.0,1,0.00,0.00
702.0,2,0.00,0.00
702.0,3,0.00,0.00
702.0,4,0.29,0.45
702.0,5,0.00,0.00
702.0,6,0.00,0.00
702.0,7,0.43,0.73
702.0,8,18.86,45.78
702.0,9,13.29,31.33
702.0,10,15.86,32.77
702.0,11,11.43,8.36
702.0,12,37.14,20.24
702.0,13,22.71,16.10
702.0,14,43.57,26.83
702.0,15,31.00,18.20
702.0,16,42.43,29.64
702.0,17,74.57,52.84
702.0,18,130.00,72.75
702.0,19,206.71,131.22
702.0,20,339.86,213.51
702.0,21,170.57,134.69
702.0,22,242.29,220.45
702.0,23,317.00,278.06
702.0,24,451.57,404.14
702.0,25,682.14,667.25
703.0,1,0.20,0.60
703.0,2,0.10,0.30
703.0,3,1.00,1.90
703.0,4,1.80,3.37
703.0,5,0.40,0.66
703.0,6,0.00,0.00
703.0,7,1.10,1.30
703.0,8,1.50,1.36
703.0,9,2.50,3.67
703.0,10,12.40,18.92
703.0,11,16.90,23.17
703.0,12,16.50,16.73
703.0,13,22.60,25.84
703.0,14,27.60,30.00
703.0,15,35.00,42.58
703.0,16,35.40,35.25
703.0,17,35.40,37.52
703.0,18,43.60,44.97
703.0,19,65.00,75.13
703.0,20,80.20,75.60
703.0,21,115.00,93.56
703.0,22,121.30,81.83
703.0,23,144.70,122.21
703.0,24,153.00,114.32
703.0,25,169.40,148.18
704.0,1,0.62,2.38
704.0,2,0.94,2.19
704.0,3,3.97,8.40
704.0,4,14.84,43.34
704.0,5,20.03,45.89
704.0,6,22.94,54.56
704.0,7,41.03,91.92
704.0,8,57.59,137.47
704.0,9,62.25,114.62
704.0,10,81.88,110.38
704.0,11,119.88,152.10
704.0,12,107.34,128.38
704.0,13,118.12,175.09
704.0,14,125.56,176.12
704.0,15,135.19,186.18
704.0,16,146.41,172.21
704.0,17,195.97,226.95
704.0,18,247.25,308.03
704.0,19,343.72,460.09
704.0,20,422.62,509.37
704.0,21,465.75,528.16
704.0,22,538.66,544.59
704.0,23,585.16,606.15
704.0,24,584.88,656.88
704.0,25,669.62,793.24
705.0,1,0.33,0.71
705.0,2,0.67,1.61
705.0,3,2.19,4.07
705.0,4,4.52,8.28
705.0,5,2.48,4.63
705.0,6,2.62,4.96
705.0,7,6.29,10.68
705.0,8,16.67,24.62
705.0,9,20.86,31.72
705.0,10,22.29,32.74
705.0,11,48.10,108.23
705.0,12,108.57,239.42
705.0,13,207.05,482.88
705.0,14,278.00,568.45
705.0,15,313.62,602.97
705.0,16,328.33,658.21
705.0,17,338.52,503.85
705.0,18,420.38,515.15
705.0,19,442.76,488.58
705.0,20,502.90,684.25
705.0,21,474.43,545.42
705.0,22,486.57,425.17
705.0,23,559.38,399.89
705.0,24,705.14,450.88
705.0,25,925.90,594.50
706.0,1,0.00,0.00
706.0,2,0.31,0.97
706.0,3,0.58,1.36
706.0,4,0.89,3.89
706.0,5,0.61,1.86
706.0,6,4.53,10.29
706.0,7,7.78,11.65
706.0,8,8.86,11.84
706.0,9,20.00,16.41
706.0,10,37.86,29.60
706.0,11,50.44,22.77
706.0,12,61.03,34.86
706.0,13,77.78,38.59
706.0,14,76.56,35.35
706.0,15,81.97,58.84
706.0,16,109.03,98.78
706.0,17,166.53,191.66
706.0,18,403.25,457.25
706.0,19,548.36,687.57
706.0,20,782.33,846.97
706.0,21,923.22,977.33
706.0,22,1230.03,1134.65
706.0,23,1176.86,916.07
706.0,24,871.00,758.44
706.0,25,695.69,581.51
707.0,1,0.21,1.01
707.0,2,0.52,2.56
707.0,3,2.34,6.08
707.0,4,2.89,6.97
707.0,5,7.28,20.71
707.0,6,11.62,28.79
707.0,7,15.08,32.32
707.0,8,24.37,53.34
707.0,9,26.87,48.31
707.0,10,38.24,41.08
707.0,11,40.77,33.50
707.0,12,51.70,44.58
707.0,13,71.04,72.56
707.0,14,93.04,102.31
707.0,15,116.83,166.86
707.0,16,126.89,177.89
707.0,17,184.69,300.14
707.0,18,252.68,316.54
707.0,19,392.35,500.49
707.0,20,509.87,613.45
707.0,21,656.66,849.90
707.0,22,807.39,1049.96
707.0,23,931.31,1328.95
707.0,24,943.69,1278.47
707.0,25,1013.17,1329.42
708.0,1,0.16,0.62
708.0,2,1.00,2.52
708.0,3,12.22,15.64
708.0,4,13.78,19.42
708.0,5,11.69,17.21
708.0,6,13.09,44.66
708.0,7,38.19,142.37
708.0,8,127.81,417.21
708.0,9,171.50,629.71
708.0,10,260.00,1138.26
708.0,11,291.53,1266.12
708.0,12,387.16,1787.36
708.0,13,560.03,2586.87
708.0,14,626.84,2640.09
708.0,15,991.50,3708.74
708.0,16,1307.84,4356.26
708.0,17,1505.69,4355.60
708.0,18,1663.47,3449.86
708.0,19,2172.25,3301.98
708.0,20,2277.38,2911.58
708.0,21,2173.91,2673.00
708.0,22,2181.09,2647.90
708.0,23,2225.75,2741.38
708.0,24,2365.19,3102.63
708.0,25,2356.41,3022.37
709.0,1,0.00,0.00
709.0,2,0.00,0.00
709.0,3,0.83,1.80
709.0,4,0.10,0.40
709.0,5,0.14,0.43
709.0,6,0.00,0.00
709.0,7,0.34,0.99
709.0,8,0.79,2.12
709.0,9,1.28,5.32
709.0,10,9.07,23.16
709.0,11,31.86,51.82
709.0,12,56.83,67.65
709.0,13,29.86,40.47
709.0,14,22.79,23.96
709.0,15,16.17,62.36
709.0,16,79.93,416.55
709.0,17,130.31,630.34
709.0,18,501.45,1457.38
709.0,19,416.10,946.24
709.0,20,579.21,836.54
709.0,21,783.59,1090.77
709.0,22,1024.28,1324.63
709.0,23,175.03,477.56
709.0,24,221.24,638.95
709.0,25,289.14,878.23
710.0,1,0.00,0.00
710.0,2,0.28,0.96
710.0,3,0.44,1.14
710.0,4,0.25,1.09
710.0,5,0.61,1.86
710.0,6,4.50,10.30
710.0,7,7.78,11.65
710.0,8,8.78,11.89
710.0,9,19.58,16.65
710.0,10,38.22,29.35
710.0,11,50.25,22.93
710.0,12,60.92,34.90
710.0,13,75.81,37.78
710.0,14,74.81,34.40
710.0,15,75.61,51.86
710.0,16,104.72,98.71
710.0,17,163.14,192.87
710.0,18,388.31,458.67
710.0,19,546.17,688.46
710.0,20,768.69,849.75
710.0,21,926.08,976.65
710.0,22,1238.39,1132.83
710.0,23,1189.92,914.59
710.0,24,878.11,755.82
