id,timeid,z_neighbour,z_state
144,16,1.55,-0.25
144,17,1.83,-0.28
144,18,0.61,-0.37
144,19,-0.41,-0.38
144,20,0.45,-0.38
144,21,0.58,-0.42
144,22,0.21,-0.43
144,23,0.73,-0.35
144,24,1.07,-0.34
144,25,-0.06,-0.52
145,1,0,-0.19
145,2,-0.44,-0.17
145,3,-0.60,-0.30
145,4,0,-0.23
145,5,0,0.86
145,6,1.41,2.16
145,7,3.04,1.80
145,8,0.89,1.03
145,9,6.19,1.47
145,10,2.16,0.69
145,11,1.99,1.17
145,12,0.86,0.15
145,13,-0.21,0.11
145,14,-0.12,0.26
145,15,0.82,0.12
145,16,0.85,-0.04
145,17,1.22,-0.04
145,18,0.33,-0.04
145,19,0.00,-0.07
145,20,-0.38,-0.24
145,21,0.23,-0.16
145,22,0.24,0.09
145,23,0.41,0.35
145,24,0.37,0.21
145,25,-0.22,-0.01
146,1,0,-0.29
146,2,-0.70,-0.35
146,3,3.27,0.61
146,4,-0.41,-0.31
146,5,-0.06,0.16
146,6,-0.45,-0.45
146,7,-0.43,-0.44
146,8,-0.49,-0.30
146,9,-0.49,-0.51
146,10,-0.60,-0.44
146,11,-0.85,-0.63
146,12,-0.50,-0.46
146,13,0.83,0.11
146,14,0.77,0.98
146,15,0.68,0.88
146,16,0.83,0.35
146,17,0.63,0.13
146,18,0.07,-0.02
146,19,-0.25,0.01
146,20,0.37,0.75
146,21,0.06,0.47
146,22,0.33,0.62
146,23,0.60,0.58
146,24,0.89,0.66
146,25,0.49,0.37
147,1,0,-0.21
147,2,-0.40,-0.20
147,3,-0.70,-0.38
147,4,-0.45,-0.43
147,5,-0.41,-0.36
147,6,-0.60,-0.40
147,7,-0.76,-0.47
147,8,-0.66,-0.46
147,9,-0.18,-0.35
147,10,-1.20,-0.81
147,11,-0.28,-0.01
147,12,-1.28,-0.50
147,13,-1.54,-0.53
147,14,-1.82,-0.72
147,15,-0.94,-0.46
147,16,0.26,-0.16
147,17,4.32,0.22
147,18,1.24,0.88
147,19,2.89,1.00
147,20,-0.23,0.26
147,21,1.00,0.46
147,22,1.16,0.56
147,23,0.94,0.30
147,24,0.51,-0.01
147,25,0.52,-0.19
148,1,0,-0.20
148,2,-1.00,-0.37
148,3,0,-0.28
148,4,0,-0.20
148,5,0,-0.20
148,6,0,-0.30
148,7,0,-0.29
148,8,-0.58,-0.39
148,9,0.08,0.26
148,10,1.32,1.50
148,11,1.16,0.16
148,12,2.96,-0.02
148,13,-0.61,-0.62
148,14,-0.85,-0.85
148,15,-1.16,-0.92
148,16,-0.91,-0.60
148,17,-0.93,-0.57
148,18,-1.43,-0.43
148,19,-1.41,-0.43
148,20,-1.13,-0.39
148,21,-1.07,-0.47
148,22,-1.02,-0.42
148,23,-0.84,-0.29
148,24,-0.94,-0.38
148,25,-0.89,-0.29
149,1,-0.40,-0.20
149,2,-0.54,-0.37
149,3,-0.40,-0.28
149,4,0,-0.20
149,5,0,-0.20
149,6,-0.40,-0.30
149,7,0,-0.29
149,8,-0.41,-0.39
149,9,-0.72,-0.59
149,10,0.84,1.07
149,11,-0.42,-0.08
149,12,2.08,2.69
149,13,0.63,1.23
149,14,0.96,1.45
149,15,1.22,1.68
149,16,-0.43,-0.10
149,17,-0.10,0.32
149,18,-0.58,-0.40
149,19,-0.43,-0.26
149,20,-0.43,-0.19
149,21,-0.38,-0.14
149,22,-0.49,-0.28
149,23,-0.53,-0.34
149,24,-0.52,-0.30
149,25,-0.54,-0.23
150,1,0,-0.20
150,2,0,-0.37
150,3,0,-0.28
150,4,0,-0.20
150,5,0,-0.20
150,6,2.67,4.80
150,7,-0.50,-0.29
150,8,-0.14,0.42
150,9,3.54,4.12
150,10,3.31,2.65
150,11,1.91,2.19
150,12,0.01,-0.10
150,13,0.08,-0.22
150,14,5.39,1.45
150,15,2.75,0.81
150,16,2.88,0.44
150,17,1.61,0.10
150,18,-0.02,-0.01
150,19,0.15,-0.02
150,20,0.78,-0.01
150,21,0.80,0.19
150,22,0.66,0.41
150,23,1.24,0.03
150,24,1.47,-0.06
150,25,1.34,-0.21
151,1,-0.46,-0.20
151,2,-0.78,-0.37
151,3,-0.46,-0.28
151,4,0,-0.20
151,5,0,-0.20
151,6,-0.46,-0.30
151,7,0,-0.29
151,8,-0.81,-0.39
151,9,-0.72,-0.59
151,10,-1.27,-0.79
151,11,-0.22,0.10
151,12,-0.63,-0.31
151,13,-1.84,-0.41
151,14,-2.03,-0.79
151,15,-1.17,-0.51
151,16,-0.80,-0.25
151,17,-0.62,-0.35
151,18,-0.57,-0.32
151,19,-0.64,-0.36
151,20,-0.65,-0.38
151,21,-0.78,-0.48
151,22,-0.64,-0.37
151,23,-0.68,-0.42
151,24,-0.65,-0.40
151,25,-0.68,-0.39
152,1,-0.46,-0.39
152,2,-0.46,-0.43
152,3,-0.46,-0.33
152,4,-0.66,-0.31
152,5,9.77,-0.18
152,6,16.66,-0.16
152,7,3.84,-0.20
152,8,4.53,-0.13
152,9,0.04,-0.19
152,10,-0.94,-0.18
152,11,-2.54,-0.21
152,12,-0.57,-0.20
152,13,-0.48,-0.22
152,14,-0.35,-0.23
152,15,-1.01,-0.30
152,16,-0.55,-0.29
152,17,-0.19,-0.23
152,18,0.46,-0.16
152,19,0.09,-0.21
152,20,1.30,-0.13
152,21,-0.34,-0.37
152,22,-0.63,-0.41
152,23,0.30,-0.34
152,24,0.35,-0.31
152,25,0.85,-0.31
153,1,0,-0.21
153,2,0,-0.20
153,3,0,-0.22
153,4,0,-0.29
153,5,0,-0.26
153,6,0,-0.37
153,7,7.14,-0.25
153,8,6.05,-0.19
153,9,0.19,-0.47
153,10,0.07,-0.47
153,11,-1.12,-1.20
153,12,-1.41,-1.00
153,13,-0.91,-0.90
153,14,-0.85,-0.82
153,15,-0.55,-0.62
153,16,-0.70,-0.66
153,17,-0.38,-0.54
153,18,0.92,-0.52
153,19,1.32,-0.43
153,20,-0.31,-0.63
153,21,-0.48,-0.66
153,22,0.22,-0.61
153,23,-0.01,-0.58
153,24,1.47,-0.49
153,25,1.56,-0.46
154,1,-0.75,-0.35
154,2,1.11,2.42
154,3,6.11,9.79
154,4,-0.96,-0.40
154,5,3.77,5.44
154,6,3.89,2.44
154,7,-0.10,0.55
154,8,1.66,2.18
154,9,1.35,1.11
154,10,-0.93,-0.59
154,11,-1.36,-1.08
154,12,-0.46,-0.41
154,13,-1.27,-0.40
154,14,-0.96,-0.50
154,15,-1.19,-0.43
154,16,-1.29,-0.69
154,17,-1.05,-0.63
154,18,-0.68,-0.47
154,19,-0.49,-0.19
154,20,-0.52,-0.24
154,21,-0.35,-0.01
154,22,-0.25,0.30
154,23,-0.16,0.47
154,24,0.01,0.77
154,25,-0.42,-0.01
155,1,0,0
155,2,-0.45,-0.32
155,3,-0.57,-0.43
155,4,0,-0.23
155,5,-0.45,-0.33
155,6,-0.40,-0.24
155,7,-0.42,-0.60
155,8,-0.60,-0.66
155,9,0.45,0.65
155,10,1.25,0.05
155,11,1.89,1.92
155,12,0.41,-0.34
155,13,0.02,-0.59
155,14,0.73,-0.21
155,15,0.57,0.20
155,16,-0.23,-0.66
155,17,-0.38,-0.51
155,18,-0.56,-0.66
155,19,-0.48,-0.58
155,20,-0.23,-0.54
155,21,-0.08,-0.45
155,22,0.11,-0.56
155,23,-0.21,-0.80
155,24,-0.30,-0.72
155,25,-0.49,-0.66
156,1,0,-0.29
156,2,0,-0.41
156,3,-0.46,-0.54
156,4,0,0
156,5,0,0
156,6,0,0
156,7,0,0
156,8,-0.72,-0.40
156,9,-0.67,-0.44
156,10,-0.55,-0.49
156,11,0.14,-0.43
156,12,-0.01,-0.30
156,13,0.02,-0.29
156,14,-0.26,-0.47
156,15,0.04,-0.46
156,16,-0.19,-0.49
156,17,-0.29,-0.50
156,18,-0.49,-0.54
156,19,-0.61,-0.52
156,20,-0.37,-0.47
156,21,-0.34,-0.48
156,22,-0.48,-0.52
156,23,-0.19,-0.47
156,24,-0.27,-0.45
156,25,-0.04,-0.33
157,1,0,-0.26
157,2,-0.71,-0.43
157,3,1.20,-0.23
157,4,31.62,0.49
157,5,4.76,0.08
157,6,-0.34,-0.40
157,7,2.47,-0.17
157,8,0.93,-0.29
157,9,-1.01,-0.45
157,10,-0.49,-0.61
157,11,-0.63,-0.75
157,12,-0.87,-0.80
157,13,-0.70,-0.67
157,14,-0.75,-0.70
157,15,-1.03,-0.75
157,16,-0.99,-0.84
157,17,-2.03,-0.88
157,18,-1.88,-0.78
157,19,-2.15,-0.68
157,20,-0.57,-0.62
157,21,-0.92,-0.72
157,22,-0.75,-0.73
157,23,-0.49,-0.66
157,24,-1.03,-0.69
157,25,-0.51,-0.53
158,1,-0.41,-0.21
158,2,-0.40,-0.20
158,3,-0.41,-0.38
158,4,-0.50,-0.29
158,5,-0.44,-0.36
158,6,-0.74,-0.40
158,7,-0.51,-0.47
158,8,-0.63,-0.44
158,9,0.10,0.01
158,10,3.49,1.74
158,11,2.54,3.03
158,12,-0.38,-0.32
158,13,-0.18,-0.13
158,14,-0.19,-0.26
158,15,0.13,0.04
158,16,0.31,0.15
158,17,0.11,0.24
158,18,-0.06,0.15
158,19,-0.28,-0.18
158,20,-0.33,-0.06
158,21,-0.38,-0.13
158,22,-0.27,0.07
158,23,-0.29,0.09
158,24,-0.24,0.24
158,25,-0.20,0.31
159,1,-0.50,-0.35
159,2,-0.79,-0.43
159,3,-0.19,0.45
159,4,1.56,2.84
159,5,-0.39,0.31
159,6,0.07,0.38
159,7,1.04,1.54
159,8,0.87,1.54
159,9,1.04,0.94
159,10,0.12,0.03
159,11,0.81,1.38
159,12,1.17,0.77
159,13,1.80,1.06
159,14,1.42,1.01
159,15,2.84,3.33
159,16,0.88,1.53
159,17,0.90,1.98
159,18,0.76,1.48
159,19,-0.05,0.43
159,20,-0.18,0.14
159,21,-0.13,0.20
159,22,-0.30,0.08
159,23,-0.29,0.12
159,24,-0.36,0.01
159,25,-0.32,-0.15
160,1,0,-0.26
160,2,-0.50,-0.43
160,3,0,-0.47
160,4,-0.77,-0.34
160,5,-0.56,-0.44
160,6,-0.62,-0.42
160,7,-0.62,-0.44
160,8,-0.65,-0.42
160,9,-0.41,-0.50
160,10,-0.56,-0.75
160,11,-0.72,-0.74
160,12,-0.23,-0.47
160,13,-0.34,-0.45
160,14,-0.93,-0.65
160,15,-0.92,-0.75
160,16,-0.68,-0.87
160,17,-0.89,-0.85
160,18,-1.02,-0.79
160,19,-0.86,-0.70
160,20,-0.66,-0.73
160,21,-0.48,-0.66
160,22,-0.55,-0.73
160,23,-0.56,-0.71
160,24,-0.59,-0.60
160,25,-0.48,-0.32
161,1,0,-0.21
161,2,-0.50,-0.20
161,3,4.44,0.62
161,4,-0.81,-0.43
161,5,-0.50,-0.36
161,6,-0.77,-0.40
161,7,0.65,-0.31
161,8,-0.87,-0.42
161,9,-0.34,-0.43
161,10,-0.31,-0.32
161,11,-0.39,-0.56
161,12,-0.48,-0.43
161,13,0.81,-0.13
161,14,0.13,-0.40
161,15,2.74,0.25
161,16,1.32,0.10
161,17,8.22,0.35
161,18,1.68,0.43
161,19,3.33,0.43
161,20,6.45,1.92
161,21,7.14,1.33
161,22,5.81,1.38
161,23,5.54,0.93
161,24,2.24,0.60
161,25,1.56,0.47
162,1,0,-0.19
162,2,0,-0.17
162,3,0,-0.30
162,4,0,-0.23
162,5,0,-0.26
162,6,0,-0.34
162,7,-0.63,-0.45
162,8,0,-0.33
162,9,-0.41,-0.44
162,10,-0.98,-0.59
162,11,-0.59,-0.88
162,12,-0.91,-0.66
162,13,-1.21,-0.74
162,14,0.92,-0.35
162,15,0.97,-0.35
162,16,1.45,-0.18
162,17,1.58,-0.24
162,18,2.45,-0.26
162,19,2.99,-0.25
162,20,0.96,-0.38
162,21,-0.02,-0.49
162,22,0.14,-0.50
162,23,0.85,-0.40
162,24,1.02,-0.22
162,25,2.26,0.07
163,1,-0.50,-0.26
163,2,-0.60,-0.43
163,3,-0.50,-0.47
163,4,-0.84,-0.32
163,5,-0.51,-0.44
163,6,-0.51,-0.40
163,7,-0.53,-0.45
163,8,-0.56,-0.40
163,9,-0.67,-0.43
163,10,-0.70,-0.22
163,11,-0.59,-0.27
163,12,-0.86,-0.60
163,13,-0.72,-0.50
163,14,-0.54,-0.32
163,15,-0.31,0.04
163,16,0.08,0.42
163,17,0.22,1.08
163,18,-0.44,0.18
163,19,-0.44,0.24
163,20,-0.35,0.03
163,21,0.11,0.58
163,22,-0.28,-0.17
163,23,-0.18,-0.08
163,24,-0.49,-0.48
163,25,-0.47,-0.43
164,1,0,-0.34
164,2,-0.50,-0.43
164,3,-0.82,-0.65
164,4,-0.71,-0.29
164,5,-0.62,-0.50
164,6,-0.75,-0.40
164,7,-0.74,-0.72
164,8,-0.78,-0.74
164,9,-1.41,-0.67
164,10,-0.89,-1.14
164,11,-0.81,-0.73
164,12,-0.76,-0.72
164,13,-0.58,-0.55
164,14,-0.70,-0.57
164,15,-0.76,-0.64
164,16,-0.78,-0.55
164,17,-0.89,-0.72
164,18,-0.70,-0.64
164,19,-0.73,-0.75
164,20,-0.56,-0.50
164,21,-0.61,-0.41
164,22,-0.57,-0.42
164,23,-0.57,-0.40
164,24,-0.62,-0.62
164,25,-0.69,-0.59
165,1,0,0
165,2,0,0
165,3,-0.87,-0.46
165,4,0,-0.25
165,5,-0.46,-0.33
165,6,0,0
165,7,-0.63,-0.34
165,8,-0.46,-0.37
165,9,-0.55,-0.24
165,10,0.41,-0.22
165,11,0.07,-0.16
165,12,3.01,0.54
165,13,3.57,0.41
165,14,0.63,0.70
165,15,-0.76,-0.26
165,16,7.65,-0.18
165,17,2.24,-0.21
165,18,6.71,0.08
165,19,1.51,-0.19
165,20,-0.07,-0.22
165,21,-0.93,-0.60
165,22,-0.18,-0.33
165,23,-0.44,-0.36
165,24,-0.46,-0.35
165,25,-0.91,-0.33
166,1,0,-0.15
166,2,0,-0.24
166,3,-0.69,-0.18
166,4,2.97,0.28
166,5,0.12,-0.08
166,6,-1.27,-0.29
166,7,-0.02,-0.10
166,8,-1.10,-0.24
166,9,-0.91,-0.27
166,10,-0.61,-0.27
166,11,-0.55,-0.29
166,12,-0.58,-0.27
166,13,-0.57,-0.25
166,14,-0.58,-0.23
166,15,-0.61,0.09
166,16,-0.61,-0.14
166,17,-0.52,-0.17
166,18,-0.56,-0.10
166,19,-0.56,0.00
166,20,-0.37,0.89
166,21,-0.46,0.40
166,22,-0.57,0.41
166,23,-0.66,-0.28
166,24,-0.66,-0.29
166,25,-0.74,-0.31
167,1,0,-0.20
167,2,0,-0.37
167,3,0,-0.28
167,4,0,-0.20
167,5,0,-0.20
167,6,0,-0.30
167,7,-0.46,-0.29
167,8,0,-0.39
167,9,-0.46,-0.59
167,10,-0.51,-0.93
167,11,-0.30,-0.62
167,12,-0.45,-0.99
167,13,0.76,-0.94
167,14,-0.94,-1.01
167,15,-0.61,-0.88
167,16,-0.08,-0.49
167,17,0.61,0.09
167,18,-0.47,-0.17
167,19,-0.29,-0.17
167,20,-0.33,-0.15
167,21,-0.28,-0.05
167,22,-0.59,-0.21
167,23,-0.68,-0.29
167,24,-0.42,-0.14
167,25,-0.44,-0.34
168,1,0,-0.21
168,2,0,-0.20
168,3,0,0.45
168,4,0,0.15
168,5,13.47,-0.01
168,6,0.35,-0.16
168,7,6.85,0.06
168,8,1.48,-0.13
168,9,-0.58,-0.31
168,10,4.95,1.02
168,11,2.40,0.74
168,12,0.66,0.56
168,13,6.00,1.15
168,14,2.91,0.01
168,15,0.65,-0.21
168,16,1.50,-0.17
168,17,-0.54,-0.42
168,18,0.21,-0.34
168,19,-0.24,-0.37
168,20,-0.10,-0.20
168,21,-0.67,-0.31
168,22,1.75,0.11
168,23,1.14,-0.00
168,24,-0.53,-0.35
168,25,-0.41,-0.38
169,1,0,-0.34
169,2,0,-0.43
169,3,-0.87,-0.65
169,4,-0.99,-0.56
169,5,-0.70,-0.50
169,6,-0.44,-0.40
169,7,-0.53,-0.65
169,8,0.61,-0.25
169,9,0.51,-0.52
169,10,-0.30,-0.60
169,11,0.61,-0.37
169,12,-0.22,-0.41
169,13,-0.42,-0.57
169,14,-0.33,-0.61
169,15,0.64,-0.41
169,16,-0.19,-0.57
169,17,-0.08,-0.54
169,18,0.55,-0.41
169,19,2.73,-0.41
169,20,2.34,-0.36
169,21,6.22,0.28
169,22,3.33,-0.04
169,23,3.96,0.18
169,24,4.21,0.02
169,25,5.08,0.56
170,1,-0.70,-0.34
170,2,-0.46,-0.34
170,3,-0.90,-0.26
170,4,-0.58,-0.24
170,5,-0.69,-0.28
170,6,-0.81,-0.24
170,7,-0.52,-0.25
170,8,-0.54,-0.31
170,9,-0.50,-0.33
170,10,-0.47,-0.28
170,11,-0.60,-0.28
170,12,-0.66,-0.33
170,13,-0.59,-0.34
170,14,-0.57,-0.37
170,15,-0.53,-0.38
170,16,-0.61,-0.41
170,17,-0.64,-0.42
170,18,-0.68,-0.44
170,19,-0.85,-0.46
170,20,-0.86,-0.44
170,21,-0.73,-0.41
170,22,-0.67,-0.45
170,23,-0.21,-0.28
170,24,-0.65,-0.46
170,25,-0.79,-0.52
171,1,0,0
171,2,-0.93,-0.32
171,3,0.12,0.32
171,4,0,1.39
171,5,-0.10,0.78
171,6,-0.76,-0.44
171,7,-0.40,-0.16
171,8,0.50,0.81
171,9,-0.30,0.84
171,10,0.99,1.87
171,11,1.50,2.19
171,12,0.96,2.09
171,13,3.44,2.59
171,14,-0.31,0.08
171,15,-0.21,0.44
171,16,-0.28,0.17
171,17,-0.11,0.63
171,18,-0.23,0.54
171,19,-0.35,0.14
171,20,-0.38,-0.11
171,21,-0.27,0.23
171,22,-0.02,0.77
171,23,0.16,1.00
171,24,0.16,0.94
171,25,-0.14,0.23
172,1,0,-0.29
172,2,-0.53,-0.35
172,3,5.00,0.18
172,4,2.72,1.18
172,5,3.79,3.06
172,6,1.74,0.96
172,7,4.66,2.27
172,8,2.05,1.45
172,9,5.25,2.47
172,10,-0.35,-0.44
172,11,0.04,0.17
172,12,0.53,0.24
172,13,0.85,0.12
172,14,0.12,-0.35
172,15,-1.17,-0.51
172,16,-0.71,-0.28
172,17,-0.73,-0.27
172,18,-0.09,-0.19
172,19,0.57,-0.10
172,20,0.96,0.01
172,21,0.64,-0.05
172,22,0.77,0.18
172,23,1.15,0.21
172,24,0.67,0.10
172,25,0.62,0.16
173,1,-0.51,-0.29
173,2,-0.59,-0.35
173,3,-0.55,-0.45
173,4,0.61,0.67
173,5,-0.42,-0.49
173,6,-0.48,-0.45
173,7,-0.47,-0.53
173,8,-0.66,-0.71
173,9,-0.63,-0.82
173,10,-0.90,-0.73
173,11,-0.64,-0.84
173,12,-0.47,-0.55
173,13,-0.61,-0.69
173,14,-0.57,-0.71
173,15,-0.48,-0.47
173,16,-0.42,-0.20
173,17,-0.46,-0.28
173,18,-0.45,-0.30
173,19,-0.37,-0.13
173,20,-0.40,-0.20
173,21,-0.46,-0.33
173,22,-0.36,-0.24
173,23,-0.40,-0.27
173,24,-0.42,-0.35
173,25,-0.45,-0.36
174,1,0,19.20
174,2,0,12.82
174,3,0,1.98
174,4,3.95,2.31
174,5,52.49,2.31
174,6,0,8.93
174,7,75.89,3.37
174,8,8.85,2.60
174,9,11.84,4.28
174,10,6.73,0.96
174,11,50.93,1.44
174,12,30.52,0.72
174,13,50.82,0.77
174,14,18.94,3.15
174,15,90.98,11.94
174,16,203.59,35.06
174,17,243.73,43.63
174,18,263.01,41.05
174,19,48.82,35.39
174,20,72.56,22.52
174,21,275.30,30.02
174,22,52.92,18.06
174,23,66.88,25.02
174,24,80.23,16.49
174,25,109.05,22.68
175,1,0,-0.15
175,2,0,-0.24
175,3,-0.75,-0.18
175,4,-0.70,-0.22
175,5,-0.85,-0.20
175,6,-1.50,-0.29
175,7,-1.27,-0.27
175,8,-0.65,-0.26
175,9,-0.87,-0.28
175,10,-0.58,-0.29
175,11,-0.57,-0.29
175,12,-0.08,-0.20
175,13,-0.54,-0.30
175,14,-0.58,-0.32
175,15,-0.65,-0.36
175,16,-0.34,-0.19
175,17,-0.43,-0.21
175,18,-0.52,-0.23
175,19,-0.52,-0.33
175,20,-0.56,-0.31
175,21,-0.53,-0.29
175,22,-0.48,-0.28
175,23,-0.34,-0.12
175,24,-0.40,-0.17
175,25,-0.17,-0.08
176,1,-0.58,-0.21
176,2,-1.00,-0.20
176,3,-1.61,-0.38
176,4,-0.33,-0.29
176,5,-1.07,-0.36
176,6,-0.84,-0.40
176,7,-0.70,-0.41
176,8,-0.81,-0.44
176,9,-1.97,-0.47
176,10,-1.49,-0.71
176,11,-1.21,-0.34
176,12,-0.65,-0.34
176,13,-0.69,-0.41
176,14,-0.72,-0.34
176,15,-1.41,-0.46
176,16,-1.34,-0.44
176,17,-1.57,-0.35
176,18,-2.06,-0.63
176,19,-1.53,-0.41
176,20,-1.80,-0.36
176,21,-1.68,-0.55
176,22,-1.52,-0.43
176,23,-1.36,-0.53
176,24,-1.16,-0.56
176,25,-1.11,-0.59
177,1,-0.40,-0.20
177,2,0,0.24
177,3,-0.72,-0.37
177,4,-0.47,-0.37
177,5,-0.61,-0.25
177,6,-0.53,-0.30
177,7,-0.57,-0.22
177,8,-0.66,-0.24
177,9,-0.63,-0.19
177,10,-0.63,-0.19
177,11,-0.44,-0.23
177,12,-0.65,-0.23
177,13,-0.65,-0.23
177,14,-0.65,-0.23
177,15,-0.59,-0.21
177,16,-0.57,-0.19
177,17,-0.61,-0.22
177,18,-0.60,-0.30
177,19,-0.62,-0.34
177,20,-0.58,-0.31
177,21,-0.60,-0.09
177,22,-0.58,-0.23
177,23,-0.63,-0.41
177,24,-0.61,-0.10
177,25,-0.60,0.11
178,1,0,-0.19
178,2,0,-0.17
178,3,6.40,1.23
178,4,-0.57,-0.23
178,5,-1.00,-0.26
178,6,1.00,3.68
178,7,-0.11,1.24
178,8,-0.17,0.10
178,9,-0.51,0.33
178,10,0.09,0.71
178,11,0.21,1.07
178,12,-0.98,-0.28
178,13,-0.40,-0.17
178,14,0.30,0.02
178,15,-0.29,-0.26
178,16,-1.08,-0.31
178,17,-1.26,-0.33
178,18,-1.45,-0.35
178,19,0.40,-0.15
178,20,-0.24,-0.25
178,21,-0.83,-0.37
178,22,0.97,-0.04
178,23,0.01,-0.18
178,24,0.56,-0.02
178,25,-0.04,-0.11
179,1,0,0
179,2,-0.38,-0.32
179,3,0.38,0.32
179,4,0,-0.23
179,5,-0.38,-0.33
179,6,-0.15,-0.04
179,7,-0.47,-0.69
179,8,0.50,0.20
179,9,0.37,0.71
179,10,0.66,0.61
179,11,1.43,2.13
179,12,1.47,1.92
179,13,2.78,3.36
179,14,0.66,1.12
179,15,2.58,1.32
179,16,5.22,0.68
179,17,8.07,2.09
179,18,5.22,1.35
179,19,6.16,1.02
179,20,2.78,0.31
179,21,1.31,0.21
179,22,0.75,0.03
179,23,1.39,0.42
179,24,2.11,0.61
179,25,2.31,0.79
180,1,0,-0.34
180,2,-0.59,-0.34
180,3,-0.50,-0.26
180,4,-0.50,-0.25
180,5,-0.53,-0.28
180,6,-0.50,-0.24
180,7,-0.47,-0.25
180,8,-0.51,-0.31
180,9,-0.49,-0.33
180,10,-0.59,-0.29
180,11,-0.57,-0.28
180,12,-0.42,-0.34
180,13,-0.39,-0.34
180,14,-0.44,-0.36
180,15,-0.53,-0.38
180,16,-0.53,-0.41
180,17,-0.41,-0.42
180,18,-0.62,-0.47
180,19,-0.49,-0.48
180,20,-0.57,-0.49
180,21,-0.54,-0.50
180,22,-0.53,-0.63
180,23,-0.49,-0.62
180,24,-0.50,-0.64
180,25,-0.51,-0.65
181,1,0,-0.26
181,2,0,-0.43
181,3,-0.13,0.14
181,4,-0.54,-0.25
181,5,1.56,1.30
181,6,-0.05,0.03
181,7,0.62,0.52
181,8,-0.34,-0.25
181,9,-0.36,-0.41
181,10,-0.36,-0.55
181,11,2.54,-0.08
181,12,12.93,2.58
181,13,9.05,3.14
181,14,4.99,3.65
181,15,4.37,3.92
181,16,2.95,2.68
181,17,1.31,0.87
181,18,0.45,0.43
181,19,-0.17,-0.05
181,20,0.06,0.13
181,21,-0.04,0.06
181,22,0.04,0.07
181,23,0.22,0.21
181,24,-0.16,-0.24
181,25,-0.27,-0.29
182,1,-1.00,-0.39
182,2,-0.99,-0.43
182,3,-0.58,-0.33
182,4,-0.53,-0.08
182,5,-0.92,-0.13
182,6,-0.72,-0.22
182,7,-1.18,-0.22
182,8,-0.94,-0.25
182,9,-1.01,-0.23
182,10,-0.94,-0.24
182,11,-0.96,-0.23
182,12,-0.93,-0.22
182,13,-0.86,-0.22
182,14,-0.81,-0.18
182,15,-0.74,-0.16
182,16,-0.72,-0.20
182,17,-0.65,-0.13
182,18,-0.67,-0.10
182,19,-0.67,-0.15
182,20,-0.68,-0.17
182,21,-0.72,-0.22
182,22,-0.75,-0.25
182,23,-0.69,-0.25
182,24,-0.68,-0.16
182,25,-0.79,-0.27
183,1,-0.71,-0.39
183,2,-0.53,-0.08
183,3,-0.10,1.34
183,4,-0.56,0.09
183,5,-0.69,-0.19
183,6,-0.70,-0.21
183,7,-0.70,-0.20
183,8,-0.68,-0.16
183,9,-0.69,-0.16
183,10,-0.69,-0.21
183,11,-0.70,-0.21
183,12,-0.70,-0.22
183,13,-0.69,-0.21
183,14,-0.70,-0.23
183,15,-0.69,-0.23
183,16,-0.67,-0.24
183,17,-0.48,0.05
183,18,-0.44,0.01
183,19,-0.21,0.49
183,20,-0.37,0.15
183,21,-0.07,0.39
183,22,-0.33,0.20
183,23,-0.39,0.14
183,24,-0.28,0.25
183,25,-0.10,0.25
184,1,0,14.86
184,2,29.27,8.33
184,3,-0.08,-0.10
184,4,-0.36,-0.32
184,5,-0.58,-0.44
184,6,-0.36,-0.29
184,7,-0.73,-0.40
184,8,-0.71,-0.34
184,9,-0.89,-0.46
184,10,0.59,-0.08
184,11,0.00,-0.31
184,12,-0.37,-0.55
184,13,-0.07,-0.36
184,14,0.74,-0.31
184,15,0.46,-0.45
184,16,0.19,-0.60
184,17,-0.39,-0.70
184,18,-0.24,-0.55
184,19,0.01,-0.38
184,20,-0.13,-0.35
184,21,0.20,-0.18
184,22,0.91,0.19
184,23,0.97,0.23
184,24,0.64,0.03
184,25,1.32,0.23
185,1,0,-0.15
185,2,-0.41,-0.24
185,3,-0.55,-0.18
185,4,-0.46,-0.26
185,5,-0.42,-0.20
185,6,-0.42,-0.29
185,7,-0.45,-0.27
185,8,-0.48,-0.26
185,9,-0.39,-0.19
185,10,-0.38,-0.11
185,11,-0.63,-0.26
185,12,0.07,-0.07
185,13,-0.27,0.03
185,14,-0.16,0.14
185,15,-0.14,0.37
185,16,-0.35,0.45
185,17,-0.52,0.53
185,18,-0.78,-0.05
185,19,-0.94,-0.28
185,20,-1.15,-0.38
185,21,-1.33,-0.38
185,22,-1.62,-0.40
185,23,-1.46,-0.48
185,24,-1.28,-0.49
185,25,-1.20,-0.47
186,1,-0.41,-0.46
186,2,-0.54,-0.42
186,3,-0.26,-0.06
186,4,-0.51,-0.55
186,5,-0.78,-0.55
186,6,-0.46,-0.32
186,7,-0.88,-0.60
186,8,-0.52,-0.64
186,9,-0.50,-0.56
186,10,-0.97,-0.59
186,11,-1.12,-0.38
186,12,-0.48,-0.27
186,13,-0.09,-0.24
186,14,0.72,-0.24
186,15,1.09,-0.10
186,16,0.89,-0.27
186,17,3.78,0.20
186,18,0.32,-0.36
186,19,-0.52,-0.64
186,20,-1.00,-0.63
186,21,-0.66,-0.68
186,22,-0.45,-0.82
186,23,-0.06,-0.73
186,24,-0.11,-0.78
186,25,0.03,-0.76
187,1,0,0
